X,S,C
1123,0.3353413285090667,0.17836691558988918
1124,0.3332513527081602,0.17726220952969962
1125,0.33114820754838803,0.17615049845776187
1126,0.3290319761414082,0.17503182630644645
1127,0.3269027421161397,0.1739062372832113
1128,0.3247605896152308,0.172773775868853
1129,0.32260560329159205,0.17163448681574975
1130,0.32043786830580956,0.17048841514609409
1131,0.31825747032183216,0.16933560615011153
1132,0.3160644955041718,0.16817610538427194
1133,0.31385903051452146,0.16700995866949012
1134,0.31164116250776885,0.16583721208931282
1135,0.30941097912938886,0.1646579119881003
1136,0.3071685685111447,0.16347210496919237
1137,0.30491401926820316,0.1622798378930684
1138,0.3026474204954255,0.1610811578754949
1139,0.30036886176385735,0.15987611228566367
1140,0.29807843311687066,0.1586647487443192
1141,0.2957762250673994,0.15744711512187962
1142,0.29346232859363397,0.1562232595365407
1143,0.2911368351354042,0.15499323035237725
1144,0.28879983659133757,0.15375707617743103
1145,0.28645142531443923,0.1525148458617899
1146,0.2840916941086391,0.15126658849565716
1147,0.28172073622533134,0.15001235340741245
1148,0.27933864535965114,0.1487521901616619
1149,0.2769455156464318,0.14748614855727862
1150,0.27454144165703553,0.14621427862543585
1151,0.27212651839504076,0.1449366306276294
1152,0.2697008412929165,0.1436532550536913
1153,0.26726450620815,0.14236420261979574
1154,0.2648176094192607,0.14106952426645247
1155,0.26236024762219046,0.13976927115649668
1156,0.259892517926545,0.13846349467306446
1157,0.2574145178515863,0.1371522464175639
1158,0.25492634532221814,0.1358355782076351
1159,0.2524280986657246,0.13451354207510377
1160,0.24991987660728654,0.13318619026392317
1161,0.24740177826623722,0.13185357522811034
1162,0.24487390315225355,0.13051574962967452
1163,0.2423363511615264,0.12917276633653377
1164,0.23978922257239788,0.12782467842042725
1165,0.23723261804175877,0.12647153915481713
1166,0.23466663860111225,0.12511340201278504
1167,0.23209138565214005,0.12375032066491601
1168,0.22950696096333445,0.12238234897718081
1169,0.22691346666533718,0.12100954100880448
1170,0.22431100524732983,0.11963195101013158
1171,0.2216996795529269,0.11824963342048198
1172,0.21907959277598366,0.11686264286599952
1173,0.2164508484563612,0.11547103415749253
1174,0.21381355047647332,0.11407486228827096
1175,0.2111678030563695,0.11267418243196843
1176,0.20851371075019642,0.11126904994036509
1177,0.20585137844190626,0.10985952034119942
1178,0.20318091134083716,0.10844564933597348
1179,0.20050241497817467,0.10702749279775332
1180,0.19781599520200643,0.10560510676895825
1181,0.19512175817378363,0.10417854745914927
1182,0.1924198103638446,0.10274787124280509
1183,0.18971025854723678,0.10131313465709585
1184,0.18699320979931144,0.09987439439964817
1185,0.18426877149204302,0.09843170732630614
1186,0.18153705128916897,0.09698513044888211
1187,0.17879815714211134,0.09553472093290491
1188,0.17605219728612553,0.094080536095362
1189,0.17329928023542607,0.09262263340243206
1190,0.17053951477915064,0.09116107046721553
1191,0.16777300997721056,0.08969590504745723
1192,0.16499987515581438,0.08822719504326543
1193,0.16222021990303404,0.0867549984948209
1194,0.15943415406484007,0.08527937358008666
1195,0.15664178774029835,0.0838003786125059
1196,0.15384323127760524,0.08231807203869931
1197,0.15103859526962538,0.08083251243615498
1198,0.14822799054927316,0.07934375851091306
1199,0.1454115281855053,0.07785186909524718
1200,0.14258931947870224,0.07635690314533858
1201,0.13976147595637656,0.07485891973894558
1202,0.13692810936854016,0.0733579780730701
1203,0.13408933168372528,0.07185413746161796
1204,0.13124525508413853,0.07034745733305495
1205,0.12839599196138352,0.06883799722805783
1206,0.12554165491204117,0.06732581679716282
1207,0.12268235673330707,0.06581097579840736
1208,0.11981821041824503,0.0642935340949679
1209,0.11694932915165168,0.06277355165279531
1210,0.11407582630539537,0.06125108853824497
1211,0.1111978154339539,0.05972620491570246
1212,0.10831541026999503,0.05819896104520783
1213,0.10542872471978626,0.05666941728007119
1214,0.10253787285878957,0.05513763406449112
1215,0.09964296892709967,0.05360367193116309
1216,0.09674412732499604,0.052067591498889
1217,0.09384146260816806,0.050529453470180834
