X,Y,ID
4,16,LB0
5,16,LB0
6,16,LB0
7,16,LB0
8,16,LB0
9,16,LB0
10,16,LB0
11,16,LB0
12,16,LB0
13,16,LB0
14,17,LB0
15,17,LB0
16,17,LB0
17,17,LB0
18,17,LB0
19,17,LB0
20,17,LB0
21,17,LB0
22,17,LB0
23,17,LB0
24,17,LB0
25,17,LB0
26,17,LB0
27,17,LB0
28,18,LB0
29,18,LB0
30,18,LB0
31,18,LB0
32,18,LB0
33,18,LB0
34,18,LB0
35,18,LB0
36,18,LB0
37,18,LB0
38,18,LB0
39,18,LB0
40,18,LB0
41,18,LB0
42,18,LB0
43,18,LB0
44,18,LB0
45,18,LB0
46,18,LB0
47,18,LB0
48,18,LB0
49,18,LB0
50,18,LB0
51,17,LB0
52,17,LB0
53,17,LB0
54,17,LB0
55,17,LB0
56,17,LB0
57,17,LB0
58,17,LB0
59,17,LB0
60,17,LB0
61,17,LB0
62,16,LB0
63,16,LB0
64,16,LB0
65,16,LB0
66,16,LB0
67,16,LB0
68,16,LB0
69,15,LB0
70,15,LB0
71,15,LB0
72,15,LB0
73,15,LB0
74,15,LB0
75,15,LB0
76,15,LB0
77,14,LB0
78,14,LB0
79,14,LB0
80,14,LB0
81,14,LB0
82,14,LB0
83,14,LB0
84,14,LB0
85,13,LB0
86,13,LB0
87,13,LB0
88,13,LB0
89,13,LB0
90,13,LB0
91,13,LB0
92,13,LB0
93,13,LB0
94,13,LB0
95,13,LB0
96,13,LB0
97,13,LB0
98,13,LB0
99,13,LB0
100,13,LB0
101,13,LB0
102,13,LB0
103,13,LB0
104,13,LB0
105,13,LB0
106,13,LB0
107,13,LB0
108,13,LB0
109,13,LB0
110,13,LB0
111,13,LB0
112,13,LB0
113,13,LB0
114,13,LB0
115,13,LB0
116,13,LB0
117,13,LB0
118,14,LB0
119,14,LB0
120,14,LB0
121,14,LB0
122,14,LB0
123,14,LB0
124,14,LB0
125,14,LB0
126,14,LB0
127,14,LB0
128,14,LB0
129,14,LB0
130,15,LB0
131,15,LB0
132,15,LB0
133,15,LB0
134,15,LB0
135,15,LB0
136,15,LB0
136,14,LB0
136,13,LB0
137,12,LB0
137,11,LB0
137,10,LB0
137,9,LB0
0,0.0,CL
1,0.11296844958390084,CL
2,0.22570611109840058,CL
3,0.3379826679608997,CL
4,0.4495687455991815,CL
5,0.5602363800505196,CL
6,0.669759483678992,CL
7,0.777914307059566,CL
8,0.8844798960853527,CL
9,0.989238543364187,CL
10,1.091976232982355,CL
11,1.1924830777268423,CL
12,1.2905537478728841,CL
13,1.3859878906608272,CL
14,1.4785905396053376,CL
15,1.5681725128007589,CL
16,1.654550799408906,CL
17,1.7375489335397183,CL
18,1.8169973547609648,CL
19,1.8927337545004899,CL
20,1.9646034076333254,CL
21,2.0324594885762575,CL
22,2.0961633712440757,CL
23,2.155584912254727,CL
24,2.2106027168047833,CL
25,2.2611043866720735,CL
26,2.306986749838807,CL
27,2.3481560712660956,CL
28,2.3845282443892684,CL
29,2.4160289629427627,CL
30,2.442593872763566,CL
31,2.464168703263086,CL
32,2.4807093782988505,CL
33,2.492182106219544,CL
34,2.498563448899412,CL
35,2.499840369621011,CL
36,2.496010259708474,CL
37,2.487080943856887,CL
