X,Z
0.0,499.9671412707969
0.2,499.9666767300612
0.4,499.9662099886154
0.6000000000000001,499.9657410659883
0.8,499.96526998204183
1.0,499.96479675696924
1.2000000000000002,499.96432141129384
1.4000000000000001,499.9638439658668
1.6,499.9633644418657
1.8,499.96288286079226
2.0,499.9623992444714
2.2,499.96191361504816
2.4000000000000004,499.96142599498654
2.6,499.9609364070675
2.8000000000000003,499.9604448743866
3.0,499.9599514203522
3.2,499.9594560686834
3.4000000000000004,499.95895884340774
3.6,499.9584597688596
3.8000000000000003,499.9579588696771
4.0,499.9574561708007
4.2,499.9569516974707
4.4,499.9564454752248
4.6000000000000005,499.955937529896
4.800000000000001,499.95542788761026
5.0,499.9549165747839
5.2,499.9544036181214
5.4,499.9538890446129
5.6000000000000005,499.9533728815319
5.800000000000001,499.95285515643246
6.0,499.95233589714684
6.2,499.95181513178306
6.4,499.951292888722
6.6000000000000005,499.950769196615
6.800000000000001,499.9502440843815
7.0,499.9497175812057
7.2,499.9491897165344
7.4,499.9486605200741
7.6000000000000005,499.94813002178836
7.800000000000001,499.9475982518947
8.0,499.9470652408622
8.200000000000001,499.94653101940844
8.4,499.94599561849674
8.6,499.9454590693333
8.8,499.9449214033641
9.0,499.9443826522724
9.200000000000001,499.9438428479752
9.4,499.94330202262086
9.600000000000001,499.9427602085857
9.8,499.9422174384713
10.0,499.94167374510107
10.200000000000001,499.9411291615177
10.4,499.9405837209797
10.600000000000001,499.9400374569583
10.8,499.93949040313464
11.0,499.93894259339635
11.200000000000001,499.9383940618345
11.4,499.93784484274056
11.600000000000001,499.937294970603
11.8,499.9367444801041
12.0,499.9361934061169
12.200000000000001,499.93564178370184
12.4,499.93508964810354
12.600000000000001,499.93453703474756
12.8,499.9339839792369
13.0,499.9334305173492
13.200000000000001,499.93287668503285
13.4,499.93232251840385
13.600000000000001,499.93176805374287
13.8,499.93121332749143
14.0,499.93065837624846
14.200000000000001,499.9301032367675
14.4,499.92954794595266
14.600000000000001,499.9289925408557
14.8,499.92843705867244
15.0,499.9278815367392
15.200000000000001,499.92732601252976
15.4,499.92677052365144
15.600000000000001,499.92621510784215
15.8,499.9256598029663
16.0,499.9251046470122
16.2,499.92454967808794
16.400000000000002,499.9239949344178
16.6,499.9234404543397
16.8,499.92288627630035
17.0,499.92233243885323
17.2,499.92177898065376
17.400000000000002,499.9212259404568
17.6,499.9206733571125
17.8,499.92012126956325
18.0,499.91956971683976
18.2,499.91901873805796
18.400000000000002,499.918468372415
18.6,499.9179186591864
18.8,499.91736963772183
19.0,499.916821347442
19.200000000000003,499.916273827835
19.400000000000002,499.91572711845305
19.6,499.91518125890843
19.8,499.9146362888706
20.0,499.91409224806216
20.200000000000003,499.9135491762557
20.400000000000002,499.91300711327017
20.6,499.9124660989671
20.8,499.9119261732477
21.0,499.9113873760488
21.200000000000003,499.9108497473395
21.400000000000002,499.91031332711793
21.6,499.90977815540737
21.8,499.9092442722531
22.0,499.9087117177187
22.200000000000003,499.9081805318828
22.400000000000002,499.90765075483523
22.6,499.907122426674
22.8,499.9065955875016
23.0,499.90607027742163
23.200000000000003,499.9055465365354
23.400000000000002,499.9050244049382
23.6,499.90450392271663
23.8,499.9039851299441
24.0,499.90346806667844
24.200000000000003,499.90295277295786
24.400000000000002,499.9024392887981
24.6,499.90192765418834
24.8,499.90141790908876
25.0,499.90091009342626
25.200000000000003,499.9004042470918
25.400000000000002,499.8999004099367
25.6,499.8993986217698
25.8,499.89889892235334
26.0,499.8984013514007
26.200000000000003,499.8979059485721
26.400000000000002,499.89741275347217
26.6,499.8969218056463
26.8,499.8964331445774
27.0,499.895946809683
27.200000000000003,499.8954628403116
27.400000000000002,499.8949812757399
27.6,499.8945021551693
27.8,499.89402551772304
28.0,499.89355140244265
28.200000000000003,499.8930798482856
28.400000000000002,499.89261089412116
28.6,499.89214457872816
28.8,499.8916809407918
29.0,499.89122001889996
29.200000000000003,499.890761851541
29.400000000000002,499.89030647710024
29.6,499.88985393385724
29.8,499.8894042599825
30.0,499.8889574935348
30.200000000000003,499.88851367245826
30.400000000000002,499.8880728345793
30.6,499.8876350176037
30.8,499.88720025911374
31.0,499.88676859656556
31.200000000000003,499.8863400672862
31.400000000000002,499.8859147084705
31.6,499.885492557179
31.8,499.8850736503342
32.0,499.8846580247189
32.2,499.88424571697243
32.4,499.8838367635888
32.6,499.8834312009135
32.800000000000004,499.88302906514105
33.0,499.8826303923121
33.2,499.88223521831134
33.4,499.88184357886433
33.6,499.88145550953533
33.800000000000004,499.88107104572464
34.0,499.88069022266603
34.2,499.88031307542406
34.4,499.87993963889215
34.6,499.87956994778955
34.800000000000004,499.87920403665925
35.0,499.8788419398655
35.2,499.8784836915913
35.4,499.8781293258364
35.6,499.87777887641454
35.800000000000004,499.87743237695145
36.0,499.8770898608823
36.2,499.8767513614499
36.4,499.87641691170205
36.6,499.87608654448945
36.800000000000004,499.8757602924635
37.0,499.87543818807444
37.2,499.8751202635688
37.4,499.87480655098756
37.6,499.874497082164
37.800000000000004,499.87419188872167
38.0,499.8738910020724
38.2,499.87359445341417
38.400000000000006,499.87330227372945
38.6,499.87301449378276
38.800000000000004,499.8727311441193
39.0,499.8724522550627
39.2,499.8721778567134
39.400000000000006,499.8719079789464
39.6,499.87164265141
39.800000000000004,499.87138190352374
40.0,499.87112576447635
40.2,499.8708742632248
40.400000000000006,499.8706274284918
40.6,499.8703852887645
40.800000000000004,499.8701478722928
41.0,499.86991520708784
41.2,499.8696873209201
41.400000000000006,499.86946424131816
41.6,499.86924599556687
41.800000000000004,499.8690326107062
42.0,499.8688241135294
42.2,499.8686205305815
42.400000000000006,499.8684218881583
42.6,499.86822821230464
42.800000000000004,499.86803952881314
43.0,499.8678558632226
43.2,499.86767724081705
43.400000000000006,499.86750368662416
43.6,499.8673352254141
43.800000000000004,499.86717188169837
44.0,499.8670136797282
44.2,499.86686064349396
44.400000000000006,499.8667127967234
44.6,499.86657016288086
44.800000000000004,499.866432765166
45.0,499.86630062651284
45.2,499.86617376958867
45.400000000000006,499.86605221679275
45.6,499.86593599025576
45.800000000000004,499.86582511183826
46.0,499.8657196031304
46.2,499.86561948545034
46.400000000000006,499.8655247798437
46.6,499.8654355070827
46.800000000000004,499.8653516876649
47.0,499.865273341813
47.2,499.8652004894735
47.400000000000006,499.8651331503163
47.6,499.86507134373335
47.800000000000004,499.8650150888387
48.0,499.8649644044672
48.2,499.8649193091742
48.400000000000006,499.86487982123464
48.6,499.86484595864226
48.800000000000004,499.8648177391096
49.0,499.86479518006655
49.2,499.8647782986609
49.400000000000006,499.86476711175646
49.6,499.8647616359338
49.800000000000004,499.86476188748884
50.0,499.864767882433
50.2,499.86477963649224
50.400000000000006,499.86479716510695
50.6,499.8648204834317
50.800000000000004,499.86484960633436
51.0,499.8648845483962
51.2,499.86492532391134
51.400000000000006,499.8649719468864
51.6,499.8650244310404
51.800000000000004,499.8650827898043
52.0,499.86514703632093
52.2,499.8652171834446
52.400000000000006,499.865293243741
52.6,499.86537522948674
52.800000000000004,499.8654631526698
53.0,499.86555702498885
53.2,499.8656568578531
53.400000000000006,499.86576266238274
53.6,499.86587444940824
53.800000000000004,499.8659922294705
54.0,499.8661160128213
54.2,499.86624580942225
54.400000000000006,499.8663816289457
54.6,499.86652348077445
54.800000000000004,499.8666713740015
55.0,499.86682531743054
55.2,499.86698531957603
55.400000000000006,499.8671513886627
55.6,499.86732353262636
55.800000000000004,499.8675017591134
56.0,499.8676860754817
56.2,499.8678764887998
56.400000000000006,499.8680730058481
56.6,499.8682756331183
56.800000000000004,499.86848437681385
57.0,499.8686992428504
57.2,499.8689202368556
57.400000000000006,499.8691473641697
57.6,499.86938062984564
57.800000000000004,499.86962003864977
58.0,499.8698655950611
58.2,499.87011730327316
58.400000000000006,499.8703751671928
58.6,499.8706391904414
58.800000000000004,499.8709093763553
59.0,499.87118572798585
59.2,499.87146824809963
59.400000000000006,499.87175693917925
59.6,499.8720518034238
59.800000000000004,499.87235284274885
60.0,499.8726600587873
60.2,499.8729734528895
60.400000000000006,499.873293026124
60.6,499.8736187792781
60.800000000000004,499.87395071285783
61.0,499.87428882708895
61.2,499.8746331219173
61.400000000000006,499.8749835970094
61.6,499.8753402517527
61.800000000000004,499.8757030852565
62.0,499.8760720963523
62.2,499.8764472835944
62.400000000000006,499.87682864526045
62.6,499.8772161793522
62.800000000000004,499.877609883596
63.0,499.8780097554431
63.2,499.87841579207065
63.400000000000006,499.87882799038243
63.6,499.87924634700914
63.800000000000004,499.879670858309
64.0,499.8801015203688
64.2,499.88053832900425
64.4,499.88098127976065
64.60000000000001,499.8814303679137
64.8,499.88188558847014
65.0,499.88234693616823
65.2,499.8828144054788
65.4,499.88328799060577
65.60000000000001,499.8837676854867
65.8,499.8842534837937
66.0,499.8847453789342
66.2,499.88524336405135
66.4,499.88574743202525
66.60000000000001,499.8862575754733
66.8,499.8867737867508
67.0,499.88729605795226
67.2,499.8878243809116
67.4,499.88835874720326
67.60000000000001,499.88889914814274
67.8,499.8894455747875
68.0,499.88999801793744
68.2,499.8905564681361
68.4,499.89112091567114
68.60000000000001,499.8916913505753
68.8,499.8922677626268
69.0,499.8928501413505
69.2,499.8934384760186
69.4,499.8940327556514
69.60000000000001,499.89463296901795
69.8,499.8952391046371
70.0,499.8958511507779
70.2,499.89646909546076
70.4,499.89709292645824
70.60000000000001,499.8977226312954
70.8,499.89835819725107
71.0,499.89899961135865
71.2,499.8996468604062
71.4,499.90029993093844
71.60000000000001,499.9009588092563
71.8,499.9016234814185
72.0,499.9022939332421
72.2,499.9029701503032
72.4,499.9036521179382
72.60000000000001,499.90433982124364
72.8,499.90503324507813
73.0,499.90573237406227
73.2,499.9064371925799
73.4,499.9071476847787
73.60000000000001,499.9078638345709
73.8,499.90858562563454
74.0,499.9093130414136
74.2,499.910046065119
74.4,499.9107846797298
74.60000000000001,499.9115288679933
74.8,499.91227861242623
75.0,499.9130338953156
75.2,499.9137946987192
75.4,499.91456100446624
75.60000000000001,499.91533279415876
75.8,499.9161100491715
76.0,499.9168927506537
76.2,499.9176808795285
76.4,499.91847441649537
76.60000000000001,499.9192733420291
76.80000000000001,499.9200776363821
77.0,499.9208872795837
77.2,499.9217022514424
77.4,499.9225225315452
77.60000000000001,499.92334809925916
77.80000000000001,499.924178933732
78.0,499.92501501389256
78.2,499.9258563184516
78.4,499.9267028259029
78.60000000000001,499.92755451452325
78.80000000000001,499.9284113623739
79.0,499.9292733473007
79.2,499.93014044693484
79.4,499.931012638694
79.60000000000001,499.93188989978256
79.80000000000001,499.9327722071924
80.0,499.93365953770365
80.2,499.93455186788526
80.4,499.93544917409565
80.60000000000001,499.9363514324835
80.80000000000001,499.9372586189884
81.0,499.9381707093412
81.2,499.939087679065
81.4,499.94000950347555
81.60000000000001,499.940936157682
81.80000000000001,499.9418676165875
82.0,499.94280385488986
82.2,499.943744847082
82.4,499.94469056745265
82.60000000000001,499.94564099008704
82.80000000000001,499.9465960888675
83.0,499.94755583747366
83.2,499.9485202093836
83.4,499.94948917787406
83.60000000000001,499.95046271602115
83.80000000000001,499.95144079670075
84.0,499.9524233925894
84.2,499.9534104761645
84.4,499.95440201970507
84.60000000000001,499.9553979952922
84.80000000000001,499.9563983748094
85.0,499.9574031299439
85.2,499.95841223218605
85.4,499.95942565283076
85.60000000000001,499.9604433629774
85.80000000000001,499.9614653335308
86.0,499.9624915352014
86.2,499.9635219385059
86.4,499.96455651376766
86.60000000000001,499.9655952311174
86.80000000000001,499.9666380604933
87.0,499.967684971642
87.2,499.9687359341183
87.4,499.96979091728656
87.60000000000001,499.97084989032055
87.80000000000001,499.9719128222039
88.0,499.9729796817308
88.2,499.9740504375063
88.4,499.97512505794685
88.60000000000001,499.97620351128063
88.80000000000001,499.97728576554783
89.0,499.97837178860163
89.2,499.979461548108
89.4,499.98055501154613
89.60000000000001,499.9816521462096
89.80000000000001,499.98275291920584
90.0,499.983857297457
90.2,499.98496524770036
90.4,499.9860767364886
90.60000000000001,499.98719173019026
90.80000000000001,499.98831019499005
91.0,499.98943209688923
91.2,499.9905574017061
91.4,499.9916860750763
91.60000000000001,499.99281808245297
91.80000000000001,499.99395338910756
92.0,499.9950919601297
92.2,499.99623376042814
92.4,499.9973787547304
92.60000000000001,499.99852690758354
92.80000000000001,499.99967818335466
93.0,500.0008325462307
93.2,500.00198996021936
93.4,500.0031503891491
93.60000000000001,500.00431379666946
93.80000000000001,500.00548014625156
94.0,500.0066494011885
94.2,500.0078215245953
94.4,500.00899647940946
94.60000000000001,500.0101742283915
94.80000000000001,500.011354734125
95.0,500.01253795901687
95.2,500.01372386529806
95.4,500.0149124150232
95.60000000000001,500.01610357007166
95.80000000000001,500.0172972921474
96.0,500.0184935427795
96.2,500.0196922833223
96.4,500.02089347495576
96.60000000000001,500.0220970786859
96.80000000000001,500.0233030553451
97.0,500.02451136559193
97.2,500.0257219699125
97.4,500.02693482861963
97.60000000000001,500.0281499018539
97.80000000000001,500.02936714958355
98.0,500.03058653160525
98.2,500.0318080075438
98.4,500.03303153685323
98.60000000000001,500.0342570788161
98.80000000000001,500.0354845925449
99.0,500.03671403698166
99.2,500.0379453708983
99.4,500.0391785528975
99.60000000000001,500.0404135414123
99.80000000000001,500.04165029470687
100.0,500.04288877087697
100.2,500.04412892784967
100.4,500.0453707233844
100.60000000000001,500.04661411507277
100.80000000000001,500.04785906033925
101.0,500.04910551644116
101.2,500.05035344046956
101.4,500.0516027893489
101.60000000000001,500.052853519838
101.80000000000001,500.0541055885299
102.0,500.0553589518529
102.2,500.05661356607
102.4,500.0578693872803
102.60000000000001,500.0591263714184
102.80000000000001,500.06038447425567
103.0,500.0616436513998
103.2,500.0629038582959
103.4,500.06416505022656
103.60000000000001,500.0654271823123
103.80000000000001,500.066690209512
104.0,500.0679540866232
104.2,500.06921876828284
104.4,500.07048420896746
104.60000000000001,500.07175036299344
104.80000000000001,500.07301718451794
105.0,500.0742846275389
105.2,500.07555264589604
105.4,500.0768211932706
105.60000000000001,500.0780902231863
105.80000000000001,500.07935968900983
106.0,500.0806295439513
106.2,500.0818997410645
106.4,500.08317023324776
106.60000000000001,500.084440973244
106.80000000000001,500.08571191364217
107.0,500.0869830068766
107.2,500.0882542052284
107.4,500.08952546082577
107.60000000000001,500.0907967256444
107.80000000000001,500.0920679515084
108.0,500.0933390900907
108.2,500.0946100929133
108.4,500.0958809113487
108.60000000000001,500.09715149661974
108.80000000000001,500.0984217998005
109.0,500.09969177181733
109.2,500.10096136344885
109.4,500.10223052532695
109.60000000000001,500.10349920793755
109.80000000000001,500.1047673616212
110.0,500.1060349365737
110.2,500.1073018828469
110.4,500.1085681503494
110.60000000000001,500.1098336888476
110.80000000000001,500.1110984479657
111.0,500.11236237718725
111.2,500.1136254258555
111.4,500.1148875431745
111.60000000000001,500.11614867820964
111.80000000000001,500.1174087798884
112.0,500.1186677970017
112.2,500.1199256782041
112.4,500.12118237201514
112.60000000000001,500.1224378268201
112.80000000000001,500.1236919908707
113.0,500.12494481228646
113.2,500.12619623905505
113.4,500.1274462190337
113.60000000000001,500.12869469995013
113.80000000000001,500.12994162940305
114.0,500.13118695486384
114.2,500.1324306236771
114.4,500.13367258306175
114.60000000000001,500.1349127801122
114.80000000000001,500.1361511617992
115.0,500.1373876749712
115.2,500.1386222663554
115.4,500.13985488255844
115.60000000000001,500.141085470068
115.80000000000001,500.142313975254
116.0,500.1435403443693
116.2,500.1447645235512
116.4,500.1459864588226
116.60000000000001,500.1472060960933
116.80000000000001,500.14842338116114
117.0,500.149638259713
117.2,500.15085067732673
117.4,500.1520605794717
117.60000000000001,500.15326791151085
117.80000000000001,500.1544726187012
118.0,500.1556746461962
118.2,500.1568739390459
118.4,500.1580704421996
118.60000000000001,500.1592641005061
118.80000000000001,500.1604548587162
119.0,500.16164266148337
119.2,500.1628274533655
119.4,500.1640091788264
119.60000000000001,500.1651877822373
119.80000000000001,500.1663632078784
120.0,500.16753539994045
120.2,500.16870430252624
120.4,500.16986985965207
120.60000000000001,500.1710320152499
120.80000000000001,500.1721907131682
121.0,500.1733458971745
121.2,500.17449751095614
121.4,500.1756454981226
121.60000000000001,500.1767898022073
121.80000000000001,500.1779303666688
122.0,500.17906713489293
122.2,500.18020005019474
122.4,500.18132905581973
122.60000000000001,500.1824540949463
122.80000000000001,500.1835751106873
123.0,500.1846920460919
123.2,500.1858048441478
123.4,500.18691344778244
123.60000000000001,500.1880177998658
123.80000000000001,500.1891178432118
124.0,500.19021352058047
124.2,500.19130477468
124.4,500.1923915481687
124.60000000000001,500.1934737836571
124.80000000000001,500.19455142371
125.0,500.19562441084855
125.2,500.1966926875525
125.4,500.19775619626216
125.60000000000001,500.19881487938085
125.80000000000001,500.19986867927656
126.0,500.200917538285
126.2,500.201961398711
126.4,500.20300020283133
126.60000000000001,500.20403389289663
126.80000000000001,500.205062411134
127.0,500.2060856997492
127.2,500.2071037009291
127.4,500.2081163568439
127.60000000000001,500.2091236096494
127.80000000000001,500.21012540149013
128.0,500.21112167450093
128.20000000000002,500.2121123708099
128.4,500.2130974325408
128.6,500.21407680181557
128.8,500.2150504207568
129.0,500.2160182314905
129.20000000000002,500.21698017614835
129.4,500.2179361968707
129.6,500.2188862358089
129.8,500.21983023512803
130.0,500.2207681370097
130.20000000000002,500.2216998836547
130.4,500.22262541728554
130.6,500.2235446801494
130.8,500.2244576145208
131.0,500.2253641627048
131.20000000000002,500.2262642670389
131.4,500.22715786989687
131.6,500.2280449136909
131.8,500.2289253408751
132.0,500.2297990939476
132.20000000000002,500.2306661154542
132.4,500.2315263479913
132.6,500.2323797342082
132.8,500.2332262168109
133.0,500.2340657385645
133.20000000000002,500.2348982422965
133.4,500.23572367090003
133.6,500.23654196733673
133.8,500.2373530746396
134.0,500.2381569359169
134.20000000000002,500.23895349435435
134.4,500.2397426932189
134.6,500.24052447586183
134.8,500.24129878572194
135.0,500.2420655663286
135.20000000000002,500.2428247613052
135.4,500.24357631437255
135.6,500.24432016935157
135.8,500.24505627016737
136.0,500.2457845608523
136.20000000000002,500.24650498554894
136.4,500.2472174885141
136.6,500.24792201412157
136.8,500.24861850686625
137.0,500.2493069113667
137.20000000000002,500.2499871723697
137.4,500.2506592347526
137.6,500.25132304352746
137.8,500.25197854384453
138.0,500.2526256809956
138.20000000000002,500.25326440041766
138.4,500.25389464769626
138.6,500.25451636856945
138.8,500.2551295089311
139.0,500.25573401483456
139.20000000000002,500.2563298324965
139.4,500.2569169083002
139.6,500.25749518879957
139.8,500.2580646207228
140.0,500.25862515097555
140.20000000000002,500.2591767266455
140.4,500.2597192950055
140.6,500.26025280351746
140.8,500.2607771998362
141.0,500.26129243181305
141.20000000000002,500.26179844750015
141.4,500.26229519515346
141.6,500.26278262323734
141.8,500.26326068042783
142.0,500.26372931561696
142.20000000000002,500.2641884779162
142.4,500.26463811666093
142.6,500.26507818141357
142.8,500.26550862196814
143.0,500.26592938835387
143.20000000000002,500.26634043083925
143.4,500.2667416999359
143.6,500.26713314640256
143.8,500.2675147212492
144.0,500.26788637574066
144.20000000000002,500.26824806140115
144.4,500.26859973001774
144.6,500.26894133364476
144.8,500.26927282460775
145.0,500.2695941555073
145.20000000000002,500.2699052792233
145.4,500.27020614891893
145.6,500.27049671804474
145.8,500.2707769403427
146.0,500.2710467698504
146.20000000000002,500.2713061609051
146.4,500.27155506814756
146.6,500.27179344652654
146.8,500.2720212513028
147.0,500.2722384380531
147.20000000000002,500.27244496267434
147.4,500.2726407813879
147.6,500.27282585074374
147.8,500.2730001276241
148.0,500.2731635692483
148.20000000000002,500.27331613317665
148.4,500.27345777731426
148.6,500.27358845991597
148.8,500.27370813958953
149.0,500.2738167753009
149.20000000000002,500.2739143263773
149.4,500.27400075251217
149.6,500.2740760137692
149.8,500.2741400705863
150.0,500.2741928837801
150.20000000000002,500.2742344145496
150.4,500.27426462448096
150.6,500.27428347555133
150.8,500.2742909301332
151.0,500.27428695099854
151.20000000000002,500.274271501323
151.4,500.27424454468996
151.6,500.27420604509484
151.8,500.27415596694937
152.0,500.27409427508564
152.20000000000002,500.27402093476024
152.4,500.2739359116585
152.6,500.2738391718988
152.8,500.27373068203656
153.0,500.2736104090681
153.20000000000002,500.27347832043574
153.4,500.2733343840309
153.60000000000002,500.2731785681988
153.8,500.27301084174246
154.0,500.2728311739271
154.20000000000002,500.27263953448386
154.4,500.2724358936141
