X,S,C
0.0,0.25664876193657715,-0.0
0.2,0.2566476353986442,-0.0
0.4,0.25664538232772316,-0.0
0.6000000000000001,0.25664200273370386,-0.0
0.8,0.25663749663142044,-0.0
1.0,0.2566318640406524,-0.0
1.2000000000000002,0.2566251049861228,-0.0
1.4000000000000001,0.25661721949750116,-0.0
1.6,0.2566082076093985,-0.0
1.8,0.25659806936137386,-0.0
2.0,0.2565868047979265,-0.0
2.2,0.2565744139685018,-0.0
2.4000000000000004,0.2565608969274886,-0.0
2.6,0.2565462537342169,-0.0
2.8000000000000003,0.256530484452965,-0.0
3.0,0.25651358915295,-0.0
3.2,0.2564955679083294,-0.0
3.4000000000000004,0.25647642079820887,-0.0
3.6,0.25645614790663185,-0.0
3.8000000000000003,0.2564347493225858,-0.0
4.0,0.2564122251399974,-0.0
4.2,0.25638857545773064,-0.0
4.4,0.25636380037960205,-0.0
4.6000000000000005,0.2563379000143531,-0.0
4.800000000000001,0.25631087447567236,-0.0
5.0,0.2562827238821894,-0.0
5.2,0.2562534483574632,-0.0
5.4,0.25622304803000073,-0.0
5.6000000000000005,0.2561915230332428,-0.0
5.800000000000001,0.25615887350555955,-0.0
6.0,0.2561250995902702,-0.0
6.2,0.256090201435617,-0.0
6.4,0.2560541791947859,-0.0
6.6000000000000005,0.2560170330258913,-0.0
6.800000000000001,0.255978763091985,-0.0
7.0,0.2559393695610481,-0.0
7.2,0.25589885260599665,-0.0
7.4,0.25585721240467585,-0.0
7.6000000000000005,0.2558144491398604,-0.0
7.800000000000001,0.25577056299925793,-0.0
8.0,0.25572555417550014,-0.0
8.200000000000001,0.25567942286615697,-0.0
8.4,0.25563216927370647,-0.0
8.6,0.25558379360557026,-0.0
8.8,0.25553429607409406,-0.0
9.0,0.2554836768965352,-0.0
9.200000000000001,0.25543193629508565,-0.0
9.4,0.2553790744968545,-0.0
9.600000000000001,0.2553250917338765,-0.0
9.8,0.2552699882431053,-0.0
10.0,0.2552137642664061,-0.0
10.200000000000001,0.25515642005058403,-0.0
