X,Z
0.0,500.51591898199035
0.2,500.51348796519915
0.4,500.5110690018216
0.6000000000000001,500.5086622909624
0.8,500.50626809240606
1.0,500.5038867185048
1.2000000000000002,500.501518525481
1.4000000000000001,500.49916390381696
1.6,500.49682326784273
1.8,500.49449704464234
2.0,500.4921856624102
2.2,500.4898895383994
2.4000000000000004,500.4876090666139
2.6,500.48534460540805
2.8000000000000003,500.4830964651637
3.0,500.48086489622756
3.2,500.4786500772891
3.4000000000000004,500.47645210439026
3.6,500.4742709807475
3.8000000000000003,500.4721066075671
4.0,500.4699587760193
4.2,500.4678271605244
4.4,500.4657113134822
4.6000000000000005,500.46361066155316
4.800000000000001,500.46152450357386
5.0,500.45945201016013
5.2,500.4573922250219
5.4,500.45534406798333
5.6000000000000005,500.4533063396752
5.800000000000001,500.45127772783684
6.0,500.4492568151431
6.2,500.4472420884481
6.4,500.44523194932185
6.6000000000000005,500.4432247257373
6.800000000000001,500.44121868475935
7.0,500.43921204607204
7.2,500.4372029961812
7.4,500.4351897031207
7.6000000000000005,500.4331703314929
7.800000000000001,500.43114305767233
8.0,500.429106085004
8.200000000000001,500.42705765882897
8.4,500.42499608117646
8.6,500.4229197249637
8.8,500.42082704755234
9.0,500.418716603515
9.200000000000001,500.41658705647717
9.4,500.4144371899025
9.600000000000001,500.4122659167069
9.8,500.4100722875917
10.0,500.4078554980034
10.200000000000001,500.40561489363864
10.4,500.4033499744279
10.600000000000001,500.40106039694956
10.8,500.39874597523925
11.0,500.39640667997895
11.200000000000001,500.3940426360688
11.4,500.3916541185997
11.600000000000001,500.3892415472687
11.8,500.3868054792922
12.0,500.38434660089746
12.200000000000001,500.3818657174852
12.4,500.37936374258084
12.600000000000001,500.37684168570445
12.8,500.3743006393109
13.0,500.3717417649654
13.200000000000001,500.3691662789345
13.4,500.3665754373857
13.600000000000001,500.36397052139995
13.8,500.3613528220083
14.0,500.3587236254693
14.200000000000001,500.35608419900666
14.4,500.35343577722597
14.600000000000001,500.35077954942136
14.8,500.3481166479784
15.0,500.3454481380657
15.200000000000001,500.34277500879284
15.4,500.34009816599166
15.600000000000001,500.33741842675965
15.8,500.3347365158765
16.0,500.3320530641795
16.2,500.32936860895416
16.400000000000002,500.32668359636676
16.6,500.3239983859344
16.8,500.3213132569956
17.0,500.31862841711427
17.2,500.31594401231825
17.400000000000002,500.31326013904385
17.6,500.3105768576291
17.8,500.3078942071723
18.0,500.3052122215473
18.2,500.3025309463472
18.400000000000002,500.2998504565053
18.6,500.2971708743324
18.8,500.2944923876915
19.0,500.2918152680279
19.200000000000003,500.28913988796216
19.400000000000002,500.28646673815956
19.6,500.283796443186
19.8,500.28112977607265
20.0,500.27846767131814
20.200000000000003,500.2758112360769
20.400000000000002,500.27316175929354
20.6,500.27052071857116
20.8,500.26788978458103
21.0,500.2652708228504
21.200000000000003,500.26266589279487
21.400000000000002,500.26007724388967
21.6,500.2575073089122
21.8,500.2549586942175
22.0,500.25243416704643
22.200000000000003,500.24993663989864
22.400000000000002,500.24746915204037
22.6,500.24503484824993
22.8,500.2426369549392
23.0,500.24027875382035
23.200000000000003,500.23796355332144
23.400000000000002,500.23569465798175
23.6,500.23347533608694
23.8,500.2313087858299
24.0,500.2291981003031
24.200000000000003,500.2271462316524
24.400000000000002,500.2251559547365
24.6,500.2232298306506
24.8,500.22137017048266
25.0,500.2195789996806
25.200000000000003,500.2178580234091
25.400000000000002,500.2162085932767
25.6,500.2146316758115
25.8,500.21312782305716
26.0,500.21169714564894
26.200000000000003,500.2103392887217
26.400000000000002,500.2090534109775
26.6,500.2078381672286
26.8,500.20669169469767
27.0,500.2056116033374
27.200000000000003,500.2045949703892
27.400000000000002,500.2036383393686
27.6,500.2027377236154
27.8,500.20188861449947
28.0,500.2010859943132
28.200000000000003,500.20032435382575
28.400000000000002,500.1995977143997
28.6,500.19889965450466
28.8,500.19822334038673
29.0,500.1975615605761
29.200000000000003,500.19690676384164
29.400000000000002,500.1962511001277
29.6,500.19558646394466
29.8,500.194904539624
30.0,500.1941968478057
30.200000000000003,500.1934547924897
30.400000000000002,500.19266970796673
30.6,500.19183290494584
30.8,500.1909357152106
31.0,500.18996953417604
31.200000000000003,500.1889258607719
31.400000000000002,500.1877963341485
31.6,500.186572766788
31.8,500.18524717370065
32.0,500.1838117974904
32.2,500.1822591291814
32.4,500.18058192480817
32.6,500.1787732178736
32.800000000000004,500.17682632787546
33.0,500.17473486518514
33.2,500.17249273263025
33.4,500.1700941241865
33.6,500.16753352121225
33.800000000000004,500.16480568667686
34.0,500.161905657828
34.2,500.158828737719
34.4,500.1555704859835
34.6,500.15212670919374
34.800000000000004,500.1484934510805
35.0,500.1446669828318
35.2,500.1406437936207
35.4,500.1364205814519
35.6,500.1319942443577
35.800000000000004,500.1273618719281
36.0,500.12252073711755
36.2,500.117468288248
36.4,500.1122021411113
36.6,500.10672007107325
36.800000000000004,500.10102000509573
37.0,500.09510001360854
37.2,500.0889583022006
37.4,500.0825932031325
37.6,500.07600316671545
37.800000000000004,500.0691867526466
38.0,500.06214262142925
38.2,500.05486952604946
38.400000000000006,500.04736630410974
38.6,500.039631870648
38.800000000000004,500.0316652118861
39.0,500.02346538015564
39.2,500.01503149024916
39.400000000000006,500.00636271742434
39.6,499.9974582972683
39.800000000000004,499.98831752759116
40.0,499.9789397724788
40.2,499.969324468585
40.400000000000006,499.959471133692
40.6,499.94937937751195
40.800000000000004,499.93904891465183
41.0,499.92847957960566
