X,S,C
0,0.582920386472324,-0.009639568727112977
1,0.5700770990674897,-0.009730912692816342
2,0.5572544845677143,-0.00980431669380997
3,0.5444750194306067,-0.009859002867367676
4,0.5317611211537852,-0.009894225482464273
5,0.5191351245766924,-0.009909278289888608
6,0.5066192582656512,-0.009903501700711068
7,0.49423562100542284,-0.009876289671734787
8,0.48200615842075933,-0.009827096177044923
9,0.46995263975136936,-0.009755441150774693
10,0.4580966348032618,-0.009660915793342688
11,0.4464594911001143,-0.009543187148165662
12,0.43506231125626726,-0.009402001868036731
13,0.4239259305955727,-0.009237189114130432
14,0.4130708950368458,-0.009048662547041396
15,0.40251743926909,-0.008836421395605526
16,0.39228546523795416,-0.008600550611901014
17,0.3823945209647803,-0.008341220143977835
18,0.37286377971952334,-0.008058683381959905
19,0.36371201956850996,-0.007753274853030046
20,0.35495760331732384,-0.007425407260426887
21,0.3466184588685124,-0.007075567975073736
22,0.3387120600148137,-0.006704315102907691
23,0.3312554076857879,-0.006312273254902523
24,0.3242650116675705,-0.005900129153804866
25,0.3177568728136677,-0.005468627207520216
26,0.3117464657648483,-0.0050185651769839995
27,0.30624872219470234,-0.004550790054738202
28,0.30127801459893533,-0.004066194261723498
29,0.29684814064340515,-0.0035657122511614215
30,0.2929723080871227,-0.0030503175935942166
31,0.28966312029570673,-0.0025210205974416844
32,0.2869325623589134,-0.0019788664955129997
33,0.28479198782719806,-0.001424934211566346
34,0.2832521060796651,-0.0008603356930624637
35,0.2823229703372334,-0.0002862157775554105
36,0.2820139663316752,0.0002962474646404322
37,0.28233380164345334,0.0008858419830047929
38,0.2832904957178002,0.0014813207051682683
39,0.2848913705701577,0.0020814003011353217
40,0.2871430421895482,0.002684759900861613
41,0.2900514126491771,0.003290039908059852
42,0.2936216629319617,0.00389584107161256
43,0.2978582464784907,0.004500723987056863
44,0.3027648834637091,0.005103209202294657
45,0.30834455580860265,0.005701778103721453
46,0.31459950293159267,0.006294874754776453
47,0.3215312182443171,0.006880908847898549
48,0.329140446395634,0.007458259913141605
49,0.3374271812660119,0.008025282905212944
50,0.34639066471556035,0.008580315256510623
51,0.3560293860863375,0.009121685447508908
52,0.3663410824597868,0.009647723100455814
53,0.37732273966974006,0.010156770549931962
54,0.38897059406919254,0.010647195790935085
55,0.40128013505061944,0.011117406642286845
56,0.4142461083159965,0.011565865909082386
57,0.4278625198951609,0.011991107265126309
58,0.44212264090715436,0.012391751528825518
59,0.4570190130609575,0.012766522959484418
60,0.47254345489069394,0.013114265166383282
61,0.48868706871769163,0.013433956208659977
62,0.5054402483349598,0.01372472245431575
63,0.5227926874046744,0.013985850786652983
64,0.5407333885618009,0.014216798774497321
65,0.5592506732145104,0.01441720247406701
66,0.5783321920320112,0.014586881594632879
67,0.5979649361095127,0.014725841838615871
68,0.6181352487996179,0.014834274313589144
69,0.6388288381984282,0.014912552007081446
70,0.6600307902745897,0.01496122340649225
71,0.6817255826276494,0.014981003437703505
72,0.7038970988633295,0.014972761973337745
73,0.7265286435706955,0.014937510232379346
74,0.7496029578876637,0.014876385443074782
75,0.7731022356383299,0.014790634179942279
76,0.7970081400273372,0.014681594801316793
77,0.8213018208743499,0.014550679416901286
78,0.8459639323728005,0.014399355796622545
79,0.8709746513532473,0.01422912960789667
80,0.8963136960363514,0.014041527321346815
81,0.9219603452545186,0.01383808008250444
82,0.9478934581254386,0.013620308787028948
83,0.974091494156248,0.013389710545630285
84,1.0005325337603423,0.013147746664227439
85,1.0271942991654441,0.012895832214653897
86,1.0540541756929898,0.012635327220862769
87,1.081089233388333,0.012367529441160456
88,1.108276248978953,0.012093668694017703
89,1.1355917281408097,0.011814902641849779
90,1.1630119280509703,0.011532313925041414
91,1.1905128802013998,0.01124690852691211
92,1.2180704134567506,0.010959615232436323
93,1.2456601773279417,0.010671286047595107
94,1.273257665442273,0.010382697440427746
95,1.3008382391862412,0.010094552270024903
96,1.3283771514962268,0.009807482278717555
97,1.3558495707760123,0.009522051027546203
98,1.3832306049157381,0.00923875716835089
99,1.4104953253893235,0.00895803795601489
100,1.4376187914074663,0.008680272914111784
101,1.4645760741003784,0.008405787581647789
102,1.4913422807085226,0.008134857276483892
103,1.5178925787566655,0.007867710822962002
104,1.5442022201866408,0.007604534200899086
105,1.570246565427663,0.007345474079748692
106,1.5960011073762566,0.007090641213377897
107,1.6214414952664704,0.006840113673074657
108,1.6465435584045842,0.006593939905807439
109,1.6712833297448029,0.006352141608328343
110,1.6956370692834248,0.0061147164124747645
111,1.7195812872488645,0.005881640379551341
112,1.7430927670627199,0.005652870306724217
113,1.7661485880523031,0.00542834584728831
114,1.7887261478887382,0.00520799145251081
