X,Y,Z,Label
122.8,0.0,496.874,CL
123.0,0.0,496.872,CL
123.2,0.0,496.869,CL
123.4,0.0,496.866,CL
123.6,0.0,496.863,CL
123.8,0.0,496.861,CL
124.0,0.0,496.858,CL
124.2,0.0,496.855,CL
124.4,0.0,496.852,CL
124.6,0.0,496.85,CL
124.8,0.0,496.847,CL
125.0,0.0,496.844,CL
125.2,0.0,496.841,CL
125.4,0.0,496.839,CL
125.6,0.0,496.836,CL
125.8,0.0,496.833,CL
126.0,0.0,496.83,CL
126.2,0.0,496.828,CL
126.4,0.0,496.825,CL
126.6,0.0,496.822,CL
126.8,0.0,496.82,CL
127.0,0.0,496.817,CL
127.2,0.0,496.814,CL
127.4,0.0,496.811,CL
127.6,0.0,496.809,CL
127.8,0.0,496.806,CL
128.0,0.0,496.803,CL
128.2,0.0,496.801,CL
128.4,0.0,496.798,CL
128.6,0.0,496.795,CL
128.8,0.0,496.793,CL
129.0,0.0,496.79,CL
129.2,0.0,496.788,CL
129.4,0.0,496.785,CL
129.6,0.0,496.782,CL
129.8,0.0,496.78,CL
130.0,0.0,496.777,CL
130.2,0.0,496.775,CL
130.4,0.0,496.772,CL
130.6,0.0,496.77,CL
130.8,0.0,496.767,CL
131.0,0.0,496.765,CL
131.2,0.0,496.763,CL
131.4,0.0,496.76,CL
131.6,0.0,496.758,CL
131.8,0.0,496.756,CL
132.0,0.0,496.753,CL
132.2,0.0,496.751,CL
132.4,0.0,496.749,CL
132.6,0.0,496.746,CL
132.8,0.0,496.744,CL
133.0,0.0,496.742,CL
133.2,0.0,496.74,CL
133.4,0.0,496.737,CL
133.6,0.0,496.735,CL
133.8,0.0,496.733,CL
134.0,0.0,496.731,CL
134.2,0.0,496.729,CL
134.4,0.0,496.727,CL
134.6,0.0,496.725,CL
134.8,0.0,496.722,CL
135.0,0.0,496.72,CL
135.2,0.0,496.718,CL
135.4,0.0,496.716,CL
135.6,0.0,496.714,CL
135.8,0.0,496.712,CL
136.0,0.0,496.71,CL
136.2,0.0,496.708,CL
136.4,0.0,496.706,CL
136.6,0.0,496.704,CL
136.8,0.0,496.599,CL
137.0,0.0,496.597,CL
137.2,0.0,496.596,CL
137.4,0.0,496.594,CL
137.6,0.0,496.592,CL
137.8,0.0,496.59,CL
138.0,0.0,496.588,CL
138.2,0.0,496.587,CL
138.4,0.0,496.585,CL
138.6,0.0,496.583,CL
138.8,0.0,496.581,CL
139.0,0.0,496.579,CL
139.2,0.0,496.577,CL
139.4,0.0,496.576,CL
139.6,0.0,496.574,CL
139.8,0.0,496.572,CL
140.0,0.0,496.57,CL
140.2,0.0,496.569,CL
140.4,0.0,496.567,CL
140.6,0.0,496.565,CL
140.8,0.0,496.563,CL
141.0,0.0,496.562,CL
141.2,0.0,496.56,CL
141.4,0.0,496.558,CL
141.6,0.0,496.556,CL
141.8,0.0,496.555,CL
142.0,0.0,496.553,CL
142.2,0.0,496.552,CL
142.4,0.0,496.55,CL
142.6,0.0,496.548,CL
142.8,0.0,496.547,CL
143.0,0.0,496.545,CL
143.2,0.0,496.544,CL
143.4,0.0,496.542,CL
143.6,0.0,496.541,CL
143.8,0.0,496.54,CL
144.0,0.0,496.538,CL
144.2,0.0,496.537,CL
144.4,0.0,496.535,CL
144.6,0.0,496.534,CL
144.8,0.0,496.533,CL
145.0,0.0,496.532,CL
145.2,0.0,496.53,CL
145.4,0.0,496.529,CL
145.6,0.0,496.528,CL
145.8,0.0,496.527,CL
146.0,0.0,496.526,CL
146.2,0.0,496.525,CL
146.4,0.0,496.524,CL
146.6,0.0,496.523,CL
146.8,0.0,496.522,CL
147.0,0.0,496.521,CL
147.2,0.0,496.52,CL
147.4,0.0,496.519,CL
147.6,0.0,496.518,CL
147.8,0.0,496.517,CL
148.0,0.0,496.516,CL
148.2,0.0,496.515,CL
148.4,0.0,496.514,CL
148.6,0.0,496.513,CL
148.8,0.0,496.512,CL
149.0,0.0,496.511,CL
149.2,0.0,496.51,CL
149.4,0.0,496.51,CL
149.6,0.0,496.509,CL
149.8,0.0,496.508,CL
150.0,0.0,496.507,CL
150.2,0.0,496.506,CL
150.4,0.0,496.505,CL
150.6,0.0,496.504,CL
150.8,0.0,496.503,CL
151.0,0.0,496.502,CL
151.2,0.0,496.501,CL
151.4,0.0,496.501,CL
151.6,0.0,496.5,CL
151.8,0.0,496.499,CL
152.0,0.0,496.498,CL
152.2,0.0,496.497,CL
152.4,0.0,496.496,CL
152.6,0.0,496.495,CL
152.8,0.0,496.494,CL
153.0,0.0,496.493,CL
153.2,0.0,496.492,CL
153.4,0.0,496.491,CL
153.6,0.0,496.49,CL
153.8,0.0,496.489,CL
154.0,0.0,496.487,CL
154.2,0.0,496.486,CL
154.4,0.0,496.485,CL
154.6,0.0,496.484,CL
154.8,0.0,496.483,CL
155.0,0.0,496.482,CL
155.2,0.0,496.481,CL
155.4,0.0,496.48,CL
155.6,0.0,496.479,CL
155.8,0.0,496.477,CL
156.0,0.0,496.476,CL
156.2,0.0,496.475,CL
156.4,0.0,496.474,CL
156.6,0.0,496.473,CL
156.8,0.0,496.471,CL
157.0,0.0,496.47,CL
157.2,0.0,496.469,CL
157.4,0.0,496.468,CL
157.6,0.0,496.466,CL
157.8,0.0,496.465,CL
158.0,0.0,496.464,CL
158.2,0.0,496.462,CL
158.4,0.0,496.461,CL
158.6,0.0,496.46,CL
158.8,0.0,496.459,CL
159.0,0.0,496.457,CL
159.2,0.0,496.456,CL
159.4,0.0,496.454,CL
159.6,0.0,496.453,CL
159.8,0.0,496.452,CL
160.0,0.0,496.45,CL
160.2,0.0,496.449,CL
160.4,0.0,496.447,CL
160.6,0.0,496.446,CL
160.8,0.0,496.445,CL
161.0,0.0,496.443,CL
161.2,0.0,496.442,CL
161.4,0.0,496.44,CL
161.6,0.0,496.439,CL
161.8,0.0,496.437,CL
162.0,0.0,496.436,CL
162.2,0.0,496.434,CL
162.4,0.0,496.432,CL
162.6,0.0,496.431,CL
162.8,0.0,496.429,CL
163.0,0.0,496.428,CL
163.2,0.0,496.426,CL
163.4,0.0,496.424,CL
163.6,0.0,496.423,CL
163.8,0.0,496.421,CL
164.0,0.0,496.419,CL
164.2,0.0,496.417,CL
164.4,0.0,496.416,CL
164.6,0.0,496.414,CL
164.8,0.0,496.412,CL
165.0,0.0,496.41,CL
165.2,0.0,496.408,CL
165.4,0.0,496.406,CL
165.6,0.0,496.404,CL
165.8,0.0,496.402,CL
166.0,0.0,496.4,CL
166.2,0.0,496.398,CL
166.4,0.0,496.396,CL
166.6,0.0,496.394,CL
166.8,0.0,496.392,CL
167.0,0.0,496.39,CL
167.2,0.0,496.388,CL
167.4,0.0,496.386,CL
167.6,0.0,496.384,CL
167.8,0.0,496.382,CL
168.0,0.0,496.38,CL
168.2,0.0,496.378,CL
168.4,0.0,496.376,CL
168.6,0.0,496.374,CL
168.8,0.0,496.372,CL
169.0,0.0,496.37,CL
169.2,0.0,496.368,CL
169.4,0.0,496.366,CL
169.6,0.0,496.364,CL
169.8,0.0,496.362,CL
170.0,0.0,496.36,CL
170.2,0.0,496.358,CL
170.4,0.0,496.311,CL
170.6,0.0,496.309,CL
170.8,0.0,496.308,CL
171.0,0.0,496.306,CL
171.2,0.0,496.305,CL
171.4,0.0,496.303,CL
171.6,0.0,496.302,CL
171.8,0.0,496.3,CL
172.0,0.0,496.299,CL
172.2,0.0,496.297,CL
172.4,0.0,496.296,CL
172.6,0.0,496.295,CL
172.8,0.0,496.293,CL
173.0,0.0,496.292,CL
173.2,0.0,496.291,CL
173.4,0.0,496.29,CL
173.6,0.0,496.289,CL
173.8,0.0,496.288,CL
174.0,0.0,496.286,CL
174.2,0.0,496.285,CL
174.4,0.0,496.284,CL
174.6,0.0,496.283,CL
174.8,0.0,496.282,CL
175.0,0.0,496.254,CL
175.2,0.0,496.253,CL
175.4,0.0,496.253,CL
175.6,0.0,496.252,CL
175.8,0.0,496.251,CL
176.0,0.0,496.25,CL
176.2,0.0,496.249,CL
176.4,0.0,496.248,CL
176.6,0.0,496.248,CL
176.8,0.0,496.247,CL
177.0,0.0,496.246,CL
177.2,0.0,496.245,CL
177.4,0.0,496.244,CL
177.6,0.0,496.243,CL
177.8,0.0,496.243,CL
178.0,0.0,496.242,CL
178.2,0.0,496.241,CL
178.4,0.0,496.24,CL
178.6,0.0,496.227,CL
178.8,0.0,496.226,CL
179.0,0.0,496.225,CL
179.2,0.0,496.224,CL
179.4,0.0,496.223,CL
179.6,0.0,496.222,CL
179.8,0.0,496.221,CL
180.0,0.0,496.22,CL
180.2,0.0,496.219,CL
180.4,0.0,496.218,CL
180.6,0.0,496.217,CL
180.8,0.0,496.215,CL
181.0,0.0,496.214,CL
181.2,0.0,496.213,CL
181.4,0.0,496.212,CL
181.6,0.0,496.211,CL
181.8,0.0,496.209,CL
182.0,0.0,496.208,CL
182.2,0.0,496.207,CL
182.4,0.0,496.205,CL
182.6,0.0,496.204,CL
182.8,0.0,496.202,CL
183.0,0.0,496.201,CL
183.2,0.0,496.199,CL
183.4,0.0,496.198,CL
183.6,0.0,496.196,CL
183.8,0.0,496.195,CL
184.0,0.0,496.193,CL
184.2,0.0,496.191,CL
184.4,0.0,496.189,CL
184.6,0.0,496.187,CL
184.8,0.0,496.185,CL
185.0,0.0,496.183,CL
185.2,0.0,496.181,CL
185.4,0.0,496.19,CL
185.6,0.0,496.187,CL
185.8,0.0,496.185,CL
186.0,0.0,496.183,CL
