X,Y,Z,Label
2,1,999.685,XS
2,2,999.82,XS
2,3,1000.045,XS
2,4,1000.359,XS
2,5,1000.764,XS
2,-2,999.82,XS
2,-5,1000.764,XS
2,-4,1000.359,XS
2,-3,1000.045,XS
2,-1,999.685,XS
3,0,999.464,XS
3,1,999.515,XS
3,2,999.667,XS
3,3,999.921,XS
3,4,1000.276,XS
3,5,1000.733,XS
3,-2,999.667,XS
3,-5,1000.733,XS
3,-4,1000.276,XS
3,-3,999.921,XS
3,-1,999.515,XS
4,0,999.292,XS
4,1,999.349,XS
4,2,999.518,XS
4,3,999.8,XS
4,4,1000.196,XS
4,5,1000.704,XS
4,-2,999.518,XS
4,-5,1000.704,XS
4,-4,1000.196,XS
4,-3,999.8,XS
4,-1,999.349,XS
5,0,999.126,XS
5,1,999.188,XS
5,2,999.374,XS
5,3,999.684,XS
5,4,1000.117,XS
5,5,1000.675,XS
5,-2,999.374,XS
5,-5,1000.675,XS
5,-4,1000.117,XS
5,-3,999.684,XS
5,-1,999.188,XS
6,0,998.968,XS
6,1,999.035,XS
6,2,999.236,XS
6,3,999.572,XS
6,4,1000.043,XS
6,5,1000.647,XS
6,-2,999.236,XS
6,-5,1000.647,XS
6,-4,1000.043,XS
6,-3,999.572,XS
6,-1,999.035,XS
7,0,998.817,XS
7,1,998.889,XS
7,2,999.106,XS
7,3,999.467,XS
7,4,999.972,XS
7,5,1000.621,XS
7,-2,999.106,XS
7,-5,1000.621,XS
7,-4,999.972,XS
7,-3,999.467,XS
7,-1,998.889,XS
8,0,998.676,XS
8,1,998.753,XS
8,2,998.984,XS
8,3,999.368,XS
8,4,999.905,XS
8,5,1000.597,XS
8,-2,998.984,XS
8,-5,1000.597,XS
8,-4,999.905,XS
8,-3,999.368,XS
8,-1,998.753,XS
9,0,998.546,XS
9,1,998.628,XS
9,2,998.871,XS
9,3,999.276,XS
9,4,999.844,XS
9,5,1000.574,XS
9,-2,998.871,XS
9,-5,1000.574,XS
9,-4,999.844,XS
9,-3,999.276,XS
9,-1,998.628,XS
10,0,998.428,XS
10,1,998.513,XS
10,2,998.768,XS
10,3,999.193,XS
10,4,999.788,XS
10,5,1000.554,XS
10,-2,998.768,XS
10,-5,1000.554,XS
10,-4,999.788,XS
10,-3,999.193,XS
10,-1,998.513,XS
11,0,998.323,XS
11,1,998.412,XS
11,2,998.677,XS
11,3,999.119,XS
11,4,999.739,XS
11,5,1000.535,XS
11,-2,998.677,XS
11,-5,1000.535,XS
11,-4,999.739,XS
11,-3,999.119,XS
11,-1,998.412,XS
12,0,998.232,XS
12,1,998.323,XS
12,2,998.598,XS
12,3,999.055,XS
12,4,999.696,XS
12,5,1000.519,XS
12,-2,998.598,XS
12,-5,1000.519,XS
12,-4,999.696,XS
12,-3,999.055,XS
12,-1,998.323,XS
13,0,998.154,XS
13,1,998.248,XS
13,2,998.531,XS
13,3,999.001,XS
13,4,999.659,XS
13,5,1000.506,XS
13,-2,998.531,XS
13,-5,1000.506,XS
13,-4,999.659,XS
13,-3,999.001,XS
13,-1,998.248,XS
14,0,998.092,XS
14,1,998.188,XS
14,2,998.477,XS
14,3,998.957,XS
14,4,999.63,XS
14,5,1000.495,XS
14,-2,998.477,XS
14,-5,1000.495,XS
14,-4,999.63,XS
14,-3,998.957,XS
14,-1,998.188,XS
15,0,998.046,XS
15,1,998.144,XS
15,2,998.437,XS
15,3,998.925,XS
15,4,999.608,XS
15,5,1000.487,XS
15,-2,998.437,XS
15,-5,1000.487,XS
15,-4,999.608,XS
15,-3,998.925,XS
15,-1,998.144,XS
16,0,998.015,XS
16,1,998.114,XS
16,2,998.41,XS
16,3,998.903,XS
16,4,999.594,XS
16,5,1000.482,XS
16,-2,998.41,XS
16,-5,1000.482,XS
16,-4,999.594,XS
16,-3,998.903,XS
16,-1,998.114,XS
17,0,998.001,XS
17,1,998.1,XS
17,2,998.398,XS
17,3,998.893,XS
17,4,999.587,XS
17,5,1000.479,XS
17,-2,998.398,XS
17,-5,1000.479,XS
17,-4,999.587,XS
17,-3,998.893,XS
17,-1,998.1,XS
18,0,998.003,XS
18,1,998.102,XS
18,2,998.399,XS
18,3,998.895,XS
18,4,999.588,XS
18,5,1000.48,XS
18,-2,998.399,XS
18,-5,1000.48,XS
18,-4,999.588,XS
18,-3,998.895,XS
18,-1,998.102,XS
19,0,998.022,XS
19,1,998.12,XS
19,2,998.415,XS
19,3,998.908,XS
19,4,999.597,XS
19,5,1000.483,XS
19,-2,998.415,XS
19,-5,1000.483,XS
19,-4,999.597,XS
19,-3,998.908,XS
19,-1,998.12,XS
20,0,998.056,XS
20,1,998.153,XS
20,2,998.445,XS
20,3,998.932,XS
20,4,999.613,XS
20,5,1000.489,XS
20,-2,998.445,XS
20,-5,1000.489,XS
20,-4,999.613,XS
20,-3,998.932,XS
20,-1,998.153,XS
21,0,998.106,XS
21,1,998.202,XS
21,2,998.489,XS
21,3,998.967,XS
21,4,999.637,XS
21,5,1000.498,XS
21,-2,998.489,XS
21,-5,1000.498,XS
21,-4,999.637,XS
21,-3,998.967,XS
21,-1,998.202,XS
22,0,998.172,XS
22,1,998.266,XS
22,2,998.546,XS
22,3,999.014,XS
22,4,999.668,XS
22,5,1000.509,XS
22,-2,998.546,XS
22,-5,1000.509,XS
22,-4,999.668,XS
22,-3,999.014,XS
22,-1,998.266,XS
23,0,998.253,XS
23,1,998.344,XS
23,2,998.616,XS
23,3,999.07,XS
23,4,999.706,XS
23,5,1000.523,XS
23,-2,998.616,XS
23,-5,1000.523,XS
23,-4,999.706,XS
23,-3,999.07,XS
23,-1,998.344,XS
24,0,998.348,XS
24,1,998.436,XS
24,2,998.699,XS
24,3,999.137,XS
24,4,999.751,XS
24,5,1000.54,XS
24,-2,998.699,XS
24,-5,1000.54,XS
24,-4,999.751,XS
24,-3,999.137,XS
24,-1,998.436,XS
25,0,998.457,XS
25,1,998.541,XS
25,2,998.793,XS
25,3,999.213,XS
25,4,999.802,XS
25,5,1000.558,XS
25,-2,998.793,XS
25,-5,1000.558,XS
25,-4,999.802,XS
25,-3,999.213,XS
25,-1,998.541,XS
26,0,998.578,XS
26,1,998.658,XS
26,2,998.898,XS
26,3,999.298,XS
26,4,999.859,XS
26,5,1000.58,XS
26,-2,998.898,XS
26,-5,1000.58,XS
26,-4,999.859,XS
26,-3,999.298,XS
26,-1,998.658,XS
27,0,998.711,XS
27,1,998.786,XS
27,2,999.013,XS
27,3,999.392,XS
27,4,999.921,XS
27,5,1000.603,XS
27,-2,999.013,XS
27,-5,1000.603,XS
27,-4,999.921,XS
27,-3,999.392,XS
27,-1,998.786,XS
28,0,998.854,XS
28,1,998.925,XS
28,2,999.138,XS
28,3,999.492,XS
28,4,999.989,XS
28,5,1000.627,XS
28,-2,999.138,XS
28,-5,1000.627,XS
28,-4,999.989,XS
28,-3,999.492,XS
28,-1,998.925,XS
29,0,999.007,XS
29,1,999.072,XS
29,2,999.27,XS
29,3,999.6,XS
29,4,1000.061,XS
29,5,1000.654,XS
29,-2,999.27,XS
29,-5,1000.654,XS
29,-4,1000.061,XS
29,-3,999.6,XS
29,-1,999.072,XS
30,0,999.167,XS
30,1,999.228,XS
30,2,999.41,XS
30,3,999.713,XS
30,4,1000.137,XS
30,5,1000.682,XS
30,-2,999.41,XS
30,-5,1000.682,XS
30,-4,1000.137,XS
30,-3,999.713,XS
30,-1,999.228,XS
31,0,999.335,XS
31,1,999.39,XS
31,2,999.555,XS
31,3,999.83,XS
31,4,1000.216,XS
31,5,1000.711,XS
31,-2,999.555,XS
31,-5,1000.711,XS
31,-4,1000.216,XS
31,-3,999.83,XS
31,-1,999.39,XS
32,0,999.508,XS
32,1,999.557,XS
32,2,999.705,XS
32,3,999.952,XS
32,4,1000.297,XS
32,5,1000.741,XS
32,-2,999.705,XS
32,-5,1000.741,XS
32,-4,1000.297,XS
32,-3,999.952,XS
32,-1,999.557,XS
33,0,999.685,XS
33,1,999.728,XS
33,2,999.859,XS
33,3,1000.076,XS
33,4,1000.38,XS
33,5,1000.772,XS
33,-2,999.859,XS
33,-5,1000.772,XS
33,-4,1000.38,XS
33,-3,1000.076,XS
33,-1,999.728,XS
34,0,999.864,XS
34,1,999.902,XS
34,2,1000.015,XS
34,3,1000.202,XS
34,4,1000.465,XS
34,5,1000.803,XS
34,-2,1000.015,XS
34,-5,1000.803,XS
34,-4,1000.465,XS
34,-3,1000.202,XS
34,-1,999.902,XS
35,0,1000.045,XS
35,1,1000.077,XS
35,2,1000.171,XS
35,3,1000.329,XS
35,4,1000.55,XS
35,5,1000.834,XS
35,-2,1000.171,XS
35,-5,1000.834,XS
35,-4,1000.55,XS
35,-3,1000.329,XS
35,-1,1000.077,XS
36,0,1000.226,XS
36,1,1000.251,XS
36,2,1000.328,XS
36,3,1000.456,XS
36,4,1000.635,XS
36,5,1000.865,XS
36,-2,1000.328,XS
36,-5,1000.865,XS
36,-4,1000.635,XS
36,-3,1000.456,XS
36,-1,1000.251,XS
37,0,1000.404,XS
37,1,1000.424,XS
37,2,1000.483,XS
37,3,1000.581,XS
37,4,1000.719,XS
37,5,1000.896,XS
37,-2,1000.483,XS
37,-5,1000.896,XS
37,-4,1000.719,XS
37,-3,1000.581,XS
37,-1,1000.424,XS
38,0,1000.579,XS
38,1,1000.593,XS
38,2,1000.635,XS
38,3,1000.704,XS
38,4,1000.802,XS
38,5,1000.927,XS
38,-2,1000.635,XS
38,-5,1000.927,XS
38,-4,1000.802,XS
38,-3,1000.704,XS
38,-1,1000.593,XS
39,0,1000.75,XS
39,1,1000.758,XS
39,2,1000.783,XS
39,3,1000.824,XS
39,4,1000.882,XS
39,5,1000.956,XS
39,-2,1000.783,XS
39,-5,1000.956,XS
39,-4,1000.882,XS
39,-3,1000.824,XS
39,-1,1000.758,XS
40,0,1000.914,XS
40,1,1000.917,XS
40,2,1000.925,XS
40,3,1000.94,XS
40,4,1000.959,XS
40,5,1000.985,XS
40,-2,1000.925,XS
40,-5,1000.985,XS
40,-4,1000.959,XS
40,-3,1000.94,XS
40,-1,1000.917,XS
41,0,1001.07,XS
41,1,1001.066,XS
41,2,1001.056,XS
41,3,1001.042,XS
41,4,1001.023,XS
41,5,1001.0,XS
41,-2,1001.056,XS
41,-5,1001.0,XS
41,-4,1001.023,XS
41,-3,1001.042,XS
41,-1,1001.066,XS
42,0,1001.217,XS
42,1,1001.203,XS
42,2,1001.174,XS
42,3,1001.13,XS
42,4,1001.072,XS
42,5,1001.0,XS
42,-2,1001.174,XS
42,-5,1001.0,XS
42,-4,1001.072,XS
42,-3,1001.13,XS
42,-1,1001.203,XS
43,0,1001.354,XS
43,1,1001.331,XS
43,2,1001.283,XS
43,3,1001.212,XS
43,4,1001.118,XS
43,5,1001.0,XS
43,-2,1001.283,XS
43,-5,1001.0,XS
43,-4,1001.118,XS
43,-3,1001.212,XS
43,-1,1001.331,XS
44,0,1001.48,XS
44,1,1001.448,XS
44,2,1001.384,XS
44,3,1001.288,XS
44,4,1001.16,XS
44,5,1001.0,XS
44,-2,1001.384,XS
44,-5,1001.0,XS
44,-4,1001.16,XS
44,-3,1001.288,XS
44,-1,1001.448,XS
45,0,1001.594,XS
45,1,1001.555,XS
45,2,1001.475,XS
45,3,1001.357,XS
45,4,1001.198,XS
45,5,1001.0,XS
45,-2,1001.475,XS
45,-5,1001.0,XS
45,-4,1001.198,XS
45,-3,1001.357,XS
45,-1,1001.555,XS
46,0,1001.695,XS
46,1,1001.649,XS
46,2,1001.556,XS
46,3,1001.417,XS
46,4,1001.232,XS
46,5,1001.0,XS
46,-2,1001.556,XS
46,-5,1001.0,XS
46,-4,1001.232,XS
46,-3,1001.417,XS
46,-1,1001.649,XS
47,0,1001.783,XS
47,1,1001.73,XS
47,2,1001.626,XS
47,3,1001.47,XS
47,4,1001.261,XS
47,5,1001.0,XS
47,-2,1001.626,XS
47,-5,1001.0,XS
47,-4,1001.261,XS
47,-3,1001.47,XS
47,-1,1001.73,XS
48,0,1001.855,XS
48,1,1001.798,XS
48,2,1001.684,XS
48,3,1001.513,XS
48,4,1001.285,XS
48,5,1001.0,XS
48,-2,1001.684,XS
48,-5,1001.0,XS
48,-4,1001.285,XS
48,-3,1001.513,XS
48,-1,1001.798,XS
49,0,1001.913,XS
49,1,1001.852,XS
49,2,1001.73,XS
49,3,1001.548,XS
49,4,1001.304,XS
49,5,1001.0,XS
49,-2,1001.73,XS
49,-5,1001.0,XS
49,-4,1001.304,XS
49,-3,1001.548,XS
49,-1,1001.852,XS
50,0,1001.955,XS
50,1,1001.892,XS
50,2,1001.764,XS
50,3,1001.573,XS
50,4,1001.318,XS
50,5,1001.0,XS
50,-2,1001.764,XS
50,-5,1001.0,XS
50,-4,1001.318,XS
50,-3,1001.573,XS
50,-1,1001.892,XS
51,0,1001.981,XS
51,1,1001.916,XS
51,2,1001.785,XS
51,3,1001.589,XS
51,4,1001.327,XS
51,5,1001.0,XS
51,-2,1001.785,XS
51,-5,1001.0,XS
51,-4,1001.327,XS
51,-3,1001.589,XS
51,-1,1001.916,XS
52,0,1001.992,XS
52,1,1001.925,XS
52,2,1001.793,XS
52,3,1001.595,XS
52,4,1001.33,XS
52,5,1001.0,XS
52,-2,1001.793,XS
52,-5,1001.0,XS
52,-4,1001.33,XS
52,-3,1001.595,XS
52,-1,1001.925,XS
53,0,1001.986,XS
53,1,1001.92,XS
53,2,1001.788,XS
53,3,1001.591,XS
53,4,1001.328,XS
53,5,1001.0,XS
53,-2,1001.788,XS
53,-5,1001.0,XS
53,-4,1001.328,XS
53,-3,1001.591,XS
53,-1,1001.92,XS
54,0,1001.963,XS
54,1,1001.899,XS
54,2,1001.771,XS
54,3,1001.578,XS
54,4,1001.321,XS
54,5,1001.0,XS
54,-2,1001.771,XS
54,-5,1001.0,XS
54,-4,1001.321,XS
54,-3,1001.578,XS
54,-1,1001.899,XS
55,0,1001.925,XS
55,1,1001.863,XS
55,2,1001.74,XS
55,3,1001.555,XS
55,4,1001.308,XS
55,5,1001.0,XS
55,-2,1001.74,XS
55,-5,1001.0,XS
55,-4,1001.308,XS
55,-3,1001.555,XS
55,-1,1001.863,XS
56,0,1001.871,XS
56,1,1001.813,XS
56,2,1001.697,XS
56,3,1001.523,XS
56,4,1001.29,XS
56,5,1001.0,XS
56,-2,1001.697,XS
56,-5,1001.0,XS
56,-4,1001.29,XS
56,-3,1001.523,XS
56,-1,1001.813,XS
57,0,1001.802,XS
57,1,1001.749,XS
57,2,1001.642,XS
57,3,1001.481,XS
57,4,1001.267,XS
57,5,1001.0,XS
57,-2,1001.642,XS
57,-5,1001.0,XS
57,-4,1001.267,XS
57,-3,1001.481,XS
57,-1,1001.749,XS
58,0,1001.718,XS
58,1,1001.671,XS
58,2,1001.575,XS
58,3,1001.431,XS
58,4,1001.239,XS
58,5,1001.0,XS
58,-2,1001.575,XS
58,-5,1001.0,XS
58,-4,1001.239,XS
58,-3,1001.431,XS
58,-1,1001.671,XS
59,0,1001.621,XS
59,1,1001.579,XS
59,2,1001.497,XS
59,3,1001.372,XS
59,4,1001.207,XS
59,5,1001.0,XS
59,-2,1001.497,XS
59,-5,1001.0,XS
59,-4,1001.207,XS
59,-3,1001.372,XS
59,-1,1001.579,XS
60,0,1001.51,XS
60,1,1001.476,XS
60,2,1001.408,XS
60,3,1001.306,XS
60,4,1001.17,XS
60,5,1001.0,XS
60,-2,1001.408,XS
60,-5,1001.0,XS
60,-4,1001.17,XS
60,-3,1001.306,XS
60,-1,1001.476,XS
61,0,1001.387,XS
61,1,1001.361,XS
61,2,1001.309,XS
61,3,1001.232,XS
61,4,1001.129,XS
61,5,1001.0,XS
61,-2,1001.309,XS
61,-5,1001.0,XS
61,-4,1001.129,XS
61,-3,1001.232,XS
61,-1,1001.361,XS
62,0,1001.252,XS
62,1,1001.236,XS
62,2,1001.202,XS
62,3,1001.151,XS
62,4,1001.084,XS
62,5,1001.0,XS
62,-2,1001.202,XS
62,-5,1001.0,XS
62,-4,1001.084,XS
62,-3,1001.151,XS
62,-1,1001.236,XS
63,0,1001.108,XS
63,1,1001.101,XS
63,2,1001.086,XS
63,3,1001.065,XS
63,4,1001.036,XS
63,5,1001.0,XS
63,-2,1001.086,XS
63,-5,1001.0,XS
63,-4,1001.036,XS
63,-3,1001.065,XS
63,-1,1001.101,XS
64,0,1000.954,XS
64,1,1000.956,XS
64,2,1000.96,XS
64,3,1000.968,XS
64,4,1000.978,XS
64,5,1000.992,XS
64,-2,1000.96,XS
64,-5,1000.992,XS
64,-4,1000.978,XS
64,-3,1000.968,XS
64,-1,1000.956,XS
65,0,1000.791,XS
65,1,1000.798,XS
65,2,1000.819,XS
65,3,1000.853,XS
65,4,1000.902,XS
65,5,1000.964,XS
65,-2,1000.819,XS
65,-5,1000.964,XS
65,-4,1000.902,XS
65,-3,1000.853,XS
65,-1,1000.798,XS
66,0,1000.622,XS
66,1,1000.635,XS
66,2,1000.672,XS
66,3,1000.735,XS
66,4,1000.822,XS
66,5,1000.934,XS
66,-2,1000.672,XS
66,-5,1000.934,XS
66,-4,1000.822,XS
66,-3,1000.735,XS
66,-1,1000.635,XS
67,0,1000.448,XS
67,1,1000.466,XS
67,2,1000.521,XS
67,3,1000.612,XS
67,4,1000.74,XS
67,5,1000.904,XS
67,-2,1000.521,XS
67,-5,1000.904,XS
67,-4,1000.74,XS
67,-3,1000.612,XS
67,-1,1000.466,XS
68,0,1000.27,XS
68,1,1000.295,XS
68,2,1000.367,XS
68,3,1000.487,XS
68,4,1000.656,XS
68,5,1000.873,XS
68,-2,1000.367,XS
68,-5,1000.873,XS
68,-4,1000.656,XS
68,-3,1000.487,XS
68,-1,1000.295,XS
69,0,1000.09,XS
69,1,1000.12,XS
69,2,1000.211,XS
69,3,1000.361,XS
69,4,1000.571,XS
69,5,1000.842,XS
69,-2,1000.211,XS
69,-5,1000.842,XS
69,-4,1000.571,XS
69,-3,1000.361,XS
69,-1,1000.12,XS
70,0,999.91,XS
70,1,999.946,XS
70,2,1000.054,XS
70,3,1000.234,XS
70,4,1000.486,XS
70,5,1000.811,XS
70,-2,1000.054,XS
70,-5,1000.811,XS
70,-4,1000.486,XS
70,-3,1000.234,XS
70,-1,999.946,XS
71,0,999.73,XS
71,1,999.772,XS
71,2,999.898,XS
71,3,1000.108,XS
71,4,1000.401,XS
71,5,1000.779,XS
71,-2,999.898,XS
71,-5,1000.779,XS
71,-4,1000.401,XS
71,-3,1000.108,XS
71,-1,999.772,XS
72,0,999.552,XS
72,1,999.6,XS
72,2,999.743,XS
72,3,999.983,XS
72,4,1000.318,XS
72,5,1000.749,XS
72,-2,999.743,XS
72,-5,1000.749,XS
72,-4,1000.318,XS
72,-3,999.983,XS
72,-1,999.6,XS
73,0,999.378,XS
73,1,999.431,XS
73,2,999.592,XS
73,3,999.86,XS
73,4,1000.236,XS
73,5,1000.718,XS
73,-2,999.592,XS
73,-5,1000.718,XS
73,-4,1000.236,XS
73,-3,999.86,XS
73,-1,999.431,XS
74,0,999.209,XS
74,1,999.268,XS
74,2,999.445,XS
74,3,999.742,XS
74,4,1000.156,XS
74,5,1000.689,XS
74,-2,999.445,XS
74,-5,1000.689,XS
74,-4,1000.156,XS
74,-3,999.742,XS
74,-1,999.268,XS
75,0,999.046,XS
75,1,999.111,XS
75,2,999.304,XS
75,3,999.627,XS
75,4,1000.079,XS
75,5,1000.661,XS
75,-2,999.304,XS
75,-5,1000.661,XS
75,-4,1000.079,XS
75,-3,999.627,XS
75,-1,999.111,XS
76,0,998.891,XS
76,1,998.961,XS
76,2,999.17,XS
76,3,999.519,XS
76,4,1000.007,XS
76,5,1000.634,XS
76,-2,999.17,XS
76,-5,1000.634,XS
76,-4,1000.007,XS
76,-3,999.519,XS
76,-1,998.961,XS
77,0,998.745,XS
77,1,998.82,XS
77,2,999.044,XS
77,3,999.416,XS
77,4,999.938,XS
77,5,1000.609,XS
77,-2,999.044,XS
77,-5,1000.609,XS
77,-4,999.938,XS
77,-3,999.416,XS
77,-1,998.82,XS
78,0,998.61,XS
78,1,998.689,XS
78,2,998.926,XS
78,3,999.321,XS
78,4,999.874,XS
78,5,1000.585,XS
78,-2,998.926,XS
78,-5,1000.585,XS
78,-4,999.874,XS
78,-3,999.321,XS
78,-1,998.689,XS
79,0,998.486,XS
79,1,998.569,XS
79,2,998.818,XS
79,3,999.234,XS
79,4,999.816,XS
79,5,1000.564,XS
79,-2,998.818,XS
79,-5,1000.564,XS
79,-4,999.816,XS
79,-3,999.234,XS
79,-1,998.569,XS
80,0,998.374,XS
80,1,998.461,XS
80,2,998.721,XS
80,3,999.155,XS
80,4,999.763,XS
80,5,1000.544,XS
80,-2,998.721,XS
80,-5,1000.544,XS
80,-4,999.763,XS
80,-3,999.155,XS
80,-1,998.461,XS
81,0,998.276,XS
81,1,998.366,XS
81,2,998.636,XS
81,3,999.086,XS
81,4,999.717,XS
81,5,1000.527,XS
81,-2,998.636,XS
81,-5,1000.527,XS
81,-4,999.717,XS
81,-3,999.086,XS
81,-1,998.366,XS
82,0,998.191,XS
82,1,998.284,XS
82,2,998.563,XS
82,3,999.027,XS
82,4,999.677,XS
82,5,1000.512,XS
82,-2,998.563,XS
82,-5,1000.512,XS
82,-4,999.677,XS
82,-3,999.027,XS
82,-1,998.284,XS
83,0,998.121,XS
83,1,998.217,XS
83,2,998.502,XS
83,3,998.978,XS
83,4,999.644,XS
83,5,1000.5,XS
83,-2,998.502,XS
83,-5,1000.5,XS
83,-4,999.644,XS
83,-3,998.978,XS
83,-1,998.217,XS
84,0,998.067,XS
84,1,998.164,XS
84,2,998.455,XS
84,3,998.94,XS
84,4,999.618,XS
84,5,1000.491,XS
84,-2,998.455,XS
84,-5,1000.491,XS
84,-4,999.618,XS
84,-3,998.94,XS
84,-1,998.164,XS
85,0,998.029,XS
85,1,998.127,XS
85,2,998.422,XS
85,3,998.913,XS
85,4,999.6,XS
85,5,1000.484,XS
85,-2,998.422,XS
85,-5,1000.484,XS
85,-4,999.6,XS
85,-3,998.913,XS
85,-1,998.127,XS
86,0,998.006,XS
86,1,998.105,XS
86,2,998.402,XS
86,3,998.897,XS
86,4,999.59,XS
86,5,1000.48,XS
86,-2,998.402,XS
86,-5,1000.48,XS
86,-4,999.59,XS
86,-3,998.897,XS
86,-1,998.105,XS
87,0,998.0,XS
87,1,998.099,XS
87,2,998.397,XS
87,3,998.893,XS
87,4,999.587,XS
87,5,1000.479,XS
87,-2,998.397,XS
87,-5,1000.479,XS
87,-4,999.587,XS
87,-3,998.893,XS
87,-1,998.099,XS
88,0,998.01,XS
88,1,998.109,XS
88,2,998.406,XS
88,3,998.9,XS
88,4,999.592,XS
88,5,1000.481,XS
88,-2,998.406,XS
88,-5,1000.481,XS
88,-4,999.592,XS
88,-3,998.9,XS
88,-1,998.109,XS
89,0,998.037,XS
89,1,998.135,XS
89,2,998.429,XS
89,3,998.918,XS
89,4,999.604,XS
89,5,1000.486,XS
89,-2,998.429,XS
89,-5,1000.486,XS
89,-4,999.604,XS
89,-3,998.918,XS
89,-1,998.135,XS
90,0,998.079,XS
90,1,998.176,XS
90,2,998.465,XS
90,3,998.948,XS
90,4,999.624,XS
90,5,1000.493,XS
90,-2,998.465,XS
90,-5,1000.493,XS
90,-4,999.624,XS
90,-3,998.948,XS
90,-1,998.176,XS
91,0,998.137,XS
91,1,998.232,XS
91,2,998.516,XS
91,3,998.989,XS
91,4,999.651,XS
