X,Y,Z,Label
96.0,-2.328,1001.853,CL
97.0,-2.367,1001.664,CL
98.0,-2.401,1001.456,CL
99.0,-2.43,1001.23,CL
100.0,-2.454,1000.991,CL
101.0,-2.473,1000.743,CL
102.0,-2.487,1000.495,CL
103.0,-2.496,1000.258,CL
104.0,-2.5,1000.047,CL
105.0,-2.499,999.879,CL
106.0,-2.492,999.76,CL
107.0,-2.481,999.686,CL
108.0,-2.464,999.654,CL
109.0,-2.443,999.66,CL
110.0,-2.416,999.7,CL
111.0,-2.385,999.771,CL
112.0,-2.348,999.869,CL
113.0,-2.307,999.993,CL
114.0,-2.261,1000.138,CL
115.0,-2.211,1000.188,CL
116.0,-2.156,1000.13,CL
117.0,-2.096,1000.08,CL
118.0,-2.032,1000.04,CL
119.0,-1.965,1000.009,CL
120.0,-1.893,999.987,CL
121.0,-1.817,999.976,CL
122.0,-1.738,999.974,CL
123.0,-1.655,999.982,CL
124.0,-1.568,1000.001,CL
125.0,-1.479,1000.029,CL
126.0,-1.386,1000.066,CL
127.0,-1.291,1000.113,CL
128.0,-1.192,1000.169,CL
129.0,-1.092,1000.174,CL
130.0,-0.989,1000.023,CL
131.0,-0.884,999.893,CL
132.0,-0.778,999.788,CL
133.0,-0.67,999.71,CL
134.0,-0.56,999.662,CL
135.0,-0.45,999.648,CL
136.0,-0.338,999.671,CL
137.0,-0.226,999.735,CL
138.0,-0.113,999.843,CL
139.0,-0.0,999.843,CL
-1.0,3.0,1003.079,XS
-1.0,4.0,1003.079,XS
-1.0,5.0,1002.544,XS
0.0,0.0,1000.0,XS
0.0,1.0,1000.102,XS
0.0,2.0,1000.274,XS
0.0,3.0,1000.916,XS
0.0,4.0,1001.628,XS
0.0,5.0,1002.365,XS
0.0,-1.0,1000.102,XS
0.0,-2.0,1000.407,XS
1.0,0.0,1000.203,XS
1.0,1.0,1000.181,XS
1.0,2.0,1000.274,XS
1.0,3.0,1000.562,XS
1.0,4.0,1000.958,XS
1.0,5.0,1002.185,XS
1.0,-2.0,1000.712,XS
1.0,-5.0,1002.544,XS
1.0,-4.0,1001.846,XS
1.0,-3.0,1001.204,XS
1.0,-1.0,1000.375,XS
2.0,0.0,1000.436,XS
2.0,1.0,1000.361,XS
2.0,2.0,1000.382,XS
2.0,3.0,1000.562,XS
2.0,4.0,1000.958,XS
2.0,5.0,1001.506,XS
2.0,6.0,1003.079,XS
2.0,-2.0,1001.0,XS
2.0,-5.0,1002.633,XS
2.0,-4.0,1002.034,XS
2.0,-3.0,1001.463,XS
2.0,-1.0,1000.654,XS
3.0,0.0,1000.684,XS
3.0,1.0,1000.554,XS
3.0,2.0,1000.537,XS
3.0,3.0,1000.623,XS
3.0,4.0,1000.91,XS
3.0,5.0,1001.506,XS
3.0,6.0,1003.079,XS
3.0,-2.0,1001.267,XS
3.0,-5.0,1003.079,XS
3.0,-4.0,1002.473,XS
3.0,-3.0,1001.935,XS
3.0,-1.0,1000.927,XS
4.0,0.0,1000.933,XS
4.0,1.0,1000.767,XS
4.0,2.0,1000.71,XS
4.0,3.0,1000.733,XS
4.0,4.0,1000.919,XS
4.0,5.0,1001.402,XS
4.0,6.0,1003.079,XS
4.0,-2.0,1001.695,XS
4.0,-5.0,1003.079,XS
4.0,-4.0,1002.571,XS
4.0,-3.0,1002.108,XS
4.0,-1.0,1001.34,XS
5.0,0.0,1001.294,XS
5.0,1.0,1000.989,XS
5.0,2.0,1000.887,XS
5.0,3.0,1000.877,XS
5.0,4.0,1000.976,XS
5.0,5.0,1001.345,XS
5.0,6.0,1003.079,XS
5.0,-2.0,1001.895,XS
5.0,-5.0,1003.079,XS
5.0,-4.0,1002.654,XS
5.0,-3.0,1002.258,XS
5.0,-1.0,1001.572,XS
6.0,0.0,1001.521,XS
6.0,1.0,1001.301,XS
6.0,2.0,1001.134,XS
6.0,3.0,1001.037,XS
6.0,4.0,1001.07,XS
6.0,5.0,1001.33,XS
6.0,6.0,1003.079,XS
6.0,-2.0,1002.071,XS
6.0,-5.0,1003.079,XS
6.0,-4.0,1002.863,XS
6.0,-3.0,1002.387,XS
6.0,-1.0,1001.78,XS
7.0,0.0,1001.728,XS
7.0,1.0,1001.516,XS
7.0,2.0,1001.341,XS
7.0,3.0,1001.22,XS
7.0,4.0,1001.19,XS
7.0,5.0,1001.338,XS
7.0,6.0,1003.079,XS
7.0,-2.0,1002.224,XS
7.0,-4.0,1002.899,XS
7.0,-3.0,1002.639,XS
7.0,-1.0,1001.966,XS
8.0,0.0,1001.914,XS
8.0,1.0,1001.715,XS
8.0,2.0,1001.539,XS
8.0,3.0,1001.4,XS
8.0,4.0,1001.328,XS
8.0,5.0,1001.338,XS
8.0,6.0,1001.621,XS
8.0,-2.0,1002.473,XS
8.0,-4.0,1002.955,XS
8.0,-3.0,1002.711,XS
8.0,-1.0,1002.241,XS
9.0,0.0,1002.175,XS
9.0,1.0,1001.895,XS
9.0,2.0,1001.724,XS
9.0,3.0,1001.577,XS
9.0,4.0,1001.475,XS
9.0,5.0,1001.457,XS
9.0,6.0,1001.621,XS
9.0,-2.0,1002.57,XS
9.0,-4.0,1002.976,XS
9.0,-3.0,1002.772,XS
9.0,-1.0,1002.37,XS
10.0,0.0,1002.309,XS
10.0,1.0,1002.14,XS
10.0,2.0,1001.895,XS
10.0,3.0,1001.745,XS
10.0,4.0,1001.623,XS
10.0,5.0,1001.578,XS
10.0,6.0,1001.657,XS
10.0,-2.0,1002.652,XS
10.0,-4.0,1003.079,XS
10.0,-3.0,1002.823,XS
10.0,-1.0,1002.48,XS
11.0,0.0,1002.379,XS
11.0,1.0,1002.223,XS
11.0,2.0,1002.07,XS
11.0,3.0,1001.854,XS
11.0,4.0,1001.734,XS
11.0,5.0,1001.681,XS
11.0,6.0,1001.742,XS
11.0,-2.0,1002.692,XS
11.0,-4.0,1003.079,XS
11.0,-3.0,1002.925,XS
11.0,-1.0,1002.536,XS
12.0,0.0,1002.425,XS
12.0,1.0,1002.279,XS
12.0,2.0,1002.136,XS
12.0,3.0,1001.998,XS
12.0,4.0,1001.822,XS
12.0,5.0,1001.772,XS
12.0,6.0,1001.829,XS
12.0,-2.0,1002.79,XS
12.0,-4.0,1003.079,XS
12.0,-3.0,1002.935,XS
12.0,-1.0,1002.571,XS
13.0,0.0,1002.463,XS
13.0,1.0,1002.326,XS
13.0,2.0,1002.191,XS
13.0,3.0,1002.062,XS
13.0,4.0,1001.945,XS
13.0,5.0,1001.849,XS
13.0,6.0,1001.903,XS
13.0,-2.0,1002.807,XS
13.0,-4.0,1003.079,XS
13.0,-3.0,1002.943,XS
13.0,-1.0,1002.67,XS
14.0,0.0,1002.559,XS
14.0,1.0,1002.364,XS
14.0,2.0,1002.236,XS
14.0,3.0,1002.113,XS
14.0,4.0,1002.001,XS
14.0,5.0,1001.921,XS
14.0,6.0,1001.91,XS
14.0,-2.0,1002.821,XS
14.0,-4.0,1003.079,XS
14.0,-3.0,1002.95,XS
14.0,-1.0,1002.69,XS
15.0,0.0,1002.58,XS
15.0,1.0,1002.454,XS
15.0,2.0,1002.269,XS
15.0,3.0,1002.151,XS
15.0,4.0,1002.044,XS
15.0,5.0,1001.966,XS
15.0,6.0,1001.956,XS
15.0,7.0,1003.079,XS
15.0,-2.0,1002.831,XS
15.0,-3.0,1002.955,XS
15.0,-1.0,1002.706,XS
16.0,0.0,1002.593,XS
16.0,1.0,1002.471,XS
16.0,2.0,1002.35,XS
16.0,3.0,1002.175,XS
16.0,4.0,1002.071,XS
16.0,5.0,1001.996,XS
16.0,6.0,1001.986,XS
16.0,7.0,1003.079,XS
16.0,-2.0,1002.837,XS
16.0,-3.0,1003.019,XS
16.0,-1.0,1002.716,XS
17.0,0.0,1002.599,XS
17.0,1.0,1002.479,XS
17.0,2.0,1002.359,XS
17.0,3.0,1002.243,XS
17.0,4.0,1002.084,XS
17.0,5.0,1002.009,XS
17.0,6.0,1002.0,XS
17.0,7.0,1003.079,XS
17.0,-2.0,1002.9,XS
17.0,-3.0,1003.02,XS
17.0,-1.0,1002.72,XS
18.0,0.0,1002.598,XS
18.0,1.0,1002.477,XS
18.0,2.0,1002.357,XS
18.0,3.0,1002.241,XS
18.0,4.0,1002.131,XS
18.0,5.0,1002.007,XS
18.0,6.0,1001.988,XS
18.0,7.0,1003.079,XS
18.0,-2.0,1002.9,XS
18.0,-3.0,1003.019,XS
18.0,-1.0,1002.78,XS
19.0,0.0,1002.651,XS
19.0,1.0,1002.467,XS
19.0,2.0,1002.345,XS
19.0,3.0,1002.226,XS
19.0,4.0,1002.114,XS
19.0,5.0,1002.02,XS
19.0,6.0,1001.978,XS
19.0,7.0,1001.993,XS
19.0,-2.0,1002.897,XS
19.0,-3.0,1003.018,XS
19.0,-1.0,1002.774,XS
20.0,0.0,1002.638,XS
20.0,1.0,1002.511,XS
20.0,2.0,1002.321,XS
20.0,3.0,1002.199,XS
20.0,4.0,1002.084,XS
20.0,5.0,1001.987,XS
20.0,6.0,1001.943,XS
20.0,7.0,1001.993,XS
20.0,-2.0,1002.891,XS
20.0,-3.0,1003.016,XS
20.0,-1.0,1002.765,XS
21.0,0.0,1002.618,XS
21.0,1.0,1002.485,XS
21.0,2.0,1002.287,XS
21.0,3.0,1002.159,XS
21.0,4.0,1002.039,XS
21.0,5.0,1001.938,XS
21.0,6.0,1001.893,XS
21.0,7.0,1001.945,XS
21.0,-2.0,1002.883,XS
21.0,-3.0,1003.014,XS
21.0,-1.0,1002.751,XS
22.0,0.0,1002.592,XS
22.0,1.0,1002.452,XS
22.0,2.0,1002.312,XS
22.0,3.0,1002.108,XS
22.0,4.0,1001.981,XS
22.0,5.0,1001.874,XS
22.0,6.0,1001.826,XS
22.0,7.0,1001.881,XS
22.0,-2.0,1002.872,XS
22.0,-3.0,1003.079,XS
22.0,-1.0,1002.732,XS
23.0,0.0,1002.561,XS
23.0,1.0,1002.411,XS
23.0,2.0,1002.263,XS
23.0,3.0,1002.117,XS
23.0,4.0,1001.91,XS
23.0,5.0,1001.796,XS
23.0,6.0,1001.745,XS
23.0,7.0,1001.804,XS
23.0,-2.0,1002.932,XS
23.0,-3.0,1003.079,XS
23.0,-1.0,1002.71,XS
24.0,0.0,1002.524,XS
24.0,1.0,1002.364,XS
24.0,2.0,1002.205,XS
24.0,3.0,1002.048,XS
24.0,4.0,1001.897,XS
24.0,5.0,1001.705,XS
24.0,6.0,1001.65,XS
24.0,7.0,1001.713,XS
24.0,-2.0,1002.922,XS
24.0,-3.0,1003.079,XS
24.0,-1.0,1002.684,XS
25.0,0.0,1002.452,XS
25.0,1.0,1002.274,XS
25.0,2.0,1002.099,XS
25.0,3.0,1001.93,XS
25.0,4.0,1001.771,XS
25.0,5.0,1001.58,XS
25.0,6.0,1001.431,XS
25.0,7.0,1001.64,XS
25.0,-2.0,1002.9,XS
25.0,-3.0,1003.079,XS
25.0,-1.0,1002.72,XS
26.0,0.0,1002.337,XS
26.0,1.0,1002.134,XS
26.0,2.0,1001.94,XS
26.0,3.0,1001.758,XS
26.0,4.0,1001.596,XS
26.0,5.0,1001.471,XS
26.0,6.0,1001.42,XS
26.0,7.0,1001.386,XS
26.0,-2.0,1002.863,XS
26.0,-3.0,1003.079,XS
26.0,-1.0,1002.65,XS
27.0,0.0,1002.203,XS
27.0,1.0,1001.974,XS
27.0,2.0,1001.761,XS
27.0,3.0,1001.569,XS
27.0,4.0,1001.411,XS
27.0,5.0,1001.306,XS
27.0,6.0,1001.286,XS
27.0,7.0,1001.386,XS
27.0,-2.0,1002.82,XS
27.0,-3.0,1003.079,XS
27.0,-1.0,1002.567,XS
28.0,0.0,1002.185,XS
28.0,1.0,1001.793,XS
28.0,2.0,1001.562,XS
28.0,3.0,1001.366,XS
28.0,4.0,1001.218,XS
28.0,5.0,1001.145,XS
28.0,6.0,1001.152,XS
28.0,7.0,1001.339,XS
28.0,8.0,1003.079,XS
28.0,-2.0,1002.768,XS
28.0,-3.0,1003.079,XS
28.0,-1.0,1002.469,XS
29.0,0.0,1002.027,XS
29.0,1.0,1001.59,XS
29.0,2.0,1001.345,XS
29.0,3.0,1001.15,XS
29.0,4.0,1001.023,XS
29.0,5.0,1000.994,XS
29.0,6.0,1001.038,XS
29.0,7.0,1001.325,XS
29.0,8.0,1003.079,XS
29.0,-2.0,1002.707,XS
29.0,-3.0,1003.079,XS
29.0,-1.0,1002.355,XS
30.0,0.0,1001.845,XS
30.0,1.0,1001.512,XS
30.0,2.0,1001.112,XS
30.0,3.0,1000.929,XS
30.0,4.0,1000.836,XS
30.0,5.0,1000.833,XS
30.0,6.0,1000.953,XS
30.0,7.0,1001.351,XS
30.0,8.0,1003.079,XS
30.0,-2.0,1002.634,XS
30.0,-3.0,1003.079,XS
30.0,-1.0,1002.221,XS
31.0,0.0,1001.639,XS
31.0,1.0,1001.275,XS
31.0,2.0,1000.868,XS
31.0,3.0,1000.709,XS
31.0,4.0,1000.665,XS
31.0,5.0,1000.698,XS
31.0,6.0,1000.908,XS
31.0,7.0,1001.421,XS
31.0,8.0,1003.079,XS
31.0,-2.0,1002.547,XS
31.0,-3.0,1003.079,XS
31.0,-1.0,1002.066,XS
32.0,0.0,1001.407,XS
32.0,1.0,1001.016,XS
32.0,2.0,1000.618,XS
32.0,3.0,1000.5,XS
32.0,4.0,1000.492,XS
32.0,5.0,1000.6,XS
32.0,6.0,1000.914,XS
32.0,7.0,1001.537,XS
32.0,8.0,1003.079,XS
32.0,-2.0,1002.445,XS
32.0,-3.0,1003.079,XS
32.0,-1.0,1001.886,XS
33.0,0.0,1001.148,XS
33.0,1.0,1000.739,XS
33.0,2.0,1000.374,XS
33.0,3.0,1000.316,XS
33.0,4.0,1000.348,XS
33.0,5.0,1000.553,XS
33.0,6.0,1000.978,XS
33.0,7.0,1001.698,XS
33.0,8.0,1003.079,XS
33.0,-2.0,1002.325,XS
33.0,-3.0,1003.079,XS
33.0,-1.0,1001.68,XS
34.0,0.0,1000.864,XS
34.0,1.0,1000.449,XS
34.0,2.0,1000.148,XS
34.0,3.0,1000.137,XS
34.0,4.0,1000.255,XS
34.0,5.0,1000.572,XS
34.0,6.0,1001.107,XS
34.0,7.0,1001.896,XS
34.0,8.0,1003.079,XS
34.0,-2.0,1002.183,XS
34.0,-3.0,1003.079,XS
34.0,-1.0,1001.444,XS
35.0,0.0,1000.536,XS
35.0,1.0,1000.148,XS
35.0,2.0,999.957,XS
35.0,3.0,999.994,XS
35.0,4.0,1000.22,XS
35.0,5.0,1000.643,XS
35.0,6.0,1001.262,XS
35.0,7.0,1002.075,XS
35.0,8.0,1003.079,XS
35.0,-2.0,1001.973,XS
35.0,-3.0,1003.079,XS
35.0,-1.0,1001.14,XS
36.0,0.0,1000.156,XS
36.0,1.0,999.856,XS
36.0,2.0,999.777,XS
36.0,3.0,999.898,XS
36.0,4.0,1000.204,XS
36.0,5.0,1000.684,XS
36.0,6.0,1001.327,XS
36.0,7.0,1002.128,XS
36.0,8.0,1003.079,XS
36.0,-2.0,1001.59,XS
36.0,-3.0,1003.079,XS
36.0,-1.0,1000.712,XS
37.0,0.0,999.814,XS
37.0,1.0,999.613,XS
37.0,2.0,999.598,XS
37.0,3.0,999.844,XS
37.0,4.0,1000.218,XS
37.0,5.0,1000.74,XS
37.0,6.0,1001.397,XS
37.0,7.0,1002.18,XS
37.0,8.0,1003.079,XS
37.0,-2.0,1001.171,XS
37.0,-3.0,1003.079,XS
37.0,-1.0,1000.294,XS
38.0,0.0,999.519,XS
38.0,1.0,999.368,XS
38.0,2.0,999.459,XS
38.0,3.0,999.827,XS
38.0,4.0,1000.257,XS
38.0,5.0,1000.81,XS
38.0,6.0,1001.471,XS
38.0,7.0,1002.23,XS
38.0,8.0,1003.079,XS
38.0,-2.0,1000.732,XS
38.0,-3.0,1003.079,XS
38.0,-1.0,999.9,XS
39.0,0.0,999.119,XS
39.0,1.0,999.253,XS
39.0,2.0,999.492,XS
39.0,3.0,999.845,XS
39.0,4.0,1000.318,XS
39.0,5.0,1000.89,XS
39.0,6.0,1001.548,XS
39.0,7.0,1002.28,XS
39.0,8.0,1003.079,XS
39.0,-2.0,1000.291,XS
39.0,-3.0,1003.079,XS
39.0,-1.0,999.544,XS
40.0,0.0,999.089,XS
40.0,1.0,999.201,XS
40.0,2.0,999.485,XS
40.0,3.0,999.893,XS
40.0,4.0,1000.398,XS
40.0,5.0,1000.98,XS
40.0,6.0,1001.627,XS
40.0,7.0,1002.329,XS
40.0,8.0,1003.079,XS
40.0,-2.0,999.139,XS
40.0,-3.0,1003.079,XS
40.0,-1.0,998.932,XS
41.0,0.0,998.958,XS
41.0,1.0,999.165,XS
41.0,2.0,999.517,XS
41.0,3.0,999.968,XS
41.0,4.0,1000.494,XS
41.0,5.0,1001.078,XS
41.0,6.0,1001.708,XS
41.0,7.0,1002.377,XS
41.0,8.0,1003.079,XS
41.0,-2.0,999.139,XS
41.0,-3.0,999.698,XS
41.0,-1.0,998.932,XS
42.0,0.0,998.884,XS
42.0,1.0,999.176,XS
42.0,2.0,999.583,XS
42.0,3.0,1000.066,XS
42.0,4.0,1000.604,XS
42.0,5.0,1001.182,XS
42.0,6.0,1001.791,XS
42.0,7.0,1002.425,XS
42.0,8.0,1003.079,XS
42.0,-2.0,998.87,XS
42.0,-3.0,999.698,XS
42.0,-1.0,998.788,XS
43.0,0.0,998.865,XS
43.0,1.0,999.23,XS
43.0,2.0,999.681,XS
43.0,3.0,1000.186,XS
43.0,4.0,1000.726,XS
43.0,5.0,1001.292,XS
43.0,6.0,1001.875,XS
43.0,7.0,1002.472,XS
43.0,8.0,1003.079,XS
43.0,-2.0,998.662,XS
43.0,-3.0,999.287,XS
43.0,-1.0,998.656,XS
44.0,0.0,998.899,XS
44.0,1.0,999.324,XS
44.0,2.0,999.808,XS
44.0,3.0,1000.324,XS
44.0,4.0,1000.859,XS
44.0,5.0,1001.406,XS
44.0,6.0,1001.96,XS
44.0,7.0,1002.518,XS
44.0,8.0,1003.079,XS
44.0,-2.0,998.521,XS
44.0,-3.0,998.922,XS
44.0,-1.0,998.588,XS
45.0,0.0,998.984,XS
45.0,1.0,999.457,XS
45.0,2.0,999.961,XS
45.0,3.0,1000.479,XS
45.0,4.0,1001.001,XS
45.0,5.0,1001.525,XS
45.0,6.0,1002.046,XS
45.0,7.0,1002.564,XS
45.0,8.0,1003.079,XS
45.0,-2.0,998.408,XS
45.0,-3.0,998.614,XS
45.0,-1.0,998.585,XS
46.0,0.0,998.896,XS
46.0,1.0,999.379,XS
46.0,2.0,999.895,XS
46.0,3.0,1000.423,XS
46.0,4.0,1000.957,XS
46.0,5.0,1001.492,XS
46.0,6.0,1002.024,XS
46.0,7.0,1002.554,XS
46.0,8.0,1003.079,XS
46.0,-2.0,998.306,XS
46.0,-3.0,998.515,XS
46.0,-1.0,998.487,XS
47.0,0.0,998.818,XS
47.0,1.0,999.311,XS
47.0,2.0,999.836,XS
47.0,3.0,1000.374,XS
47.0,4.0,1000.918,XS
47.0,5.0,1001.462,XS
47.0,6.0,1002.005,XS
47.0,7.0,1002.544,XS
47.0,8.0,1003.079,XS
47.0,-2.0,998.217,XS
47.0,-3.0,998.431,XS
47.0,-1.0,998.403,XS
48.0,0.0,998.754,XS
48.0,1.0,999.254,XS
48.0,2.0,999.786,XS
48.0,3.0,1000.333,XS
48.0,4.0,1000.885,XS
48.0,5.0,1001.438,XS
48.0,6.0,1001.989,XS
48.0,7.0,1002.536,XS
48.0,8.0,1003.079,XS
48.0,-2.0,998.144,XS
48.0,-3.0,998.36,XS
48.0,-1.0,998.332,XS
49.0,0.0,998.702,XS
49.0,1.0,999.208,XS
49.0,2.0,999.747,XS
49.0,3.0,1000.58,XS
49.0,4.0,1001.139,XS
49.0,5.0,1001.697,XS
49.0,6.0,1002.253,XS
49.0,7.0,1002.805,XS
49.0,-2.0,998.085,XS
49.0,-3.0,998.042,XS
49.0,-1.0,998.275,XS
50.0,0.0,998.914,XS
50.0,1.0,999.444,XS
50.0,2.0,999.997,XS
50.0,3.0,1000.558,XS
50.0,4.0,1001.122,XS
50.0,5.0,1001.685,XS
50.0,6.0,1002.246,XS
50.0,7.0,1002.802,XS
50.0,-2.0,998.086,XS
50.0,-4.0,1003.079,XS
50.0,-3.0,998.042,XS
50.0,-1.0,998.434,XS
51.0,0.0,998.892,XS
51.0,1.0,999.425,XS
51.0,2.0,999.98,XS
51.0,3.0,1000.545,XS
51.0,4.0,1001.112,XS
51.0,5.0,1001.678,XS
51.0,6.0,1002.241,XS
51.0,7.0,1002.801,XS
51.0,-2.0,998.06,XS
51.0,-4.0,1003.079,XS
51.0,-3.0,998.015,XS
51.0,-1.0,998.409,XS
52.0,0.0,998.883,XS
52.0,1.0,999.417,XS
52.0,2.0,999.974,XS
52.0,3.0,1000.539,XS
52.0,4.0,1001.108,XS
52.0,5.0,1001.675,XS
52.0,6.0,1002.24,XS
52.0,7.0,1002.8,XS
52.0,-2.0,998.049,XS
52.0,-4.0,1003.079,XS
52.0,-3.0,998.004,XS
52.0,-1.0,998.399,XS
53.0,0.0,998.887,XS
53.0,1.0,999.421,XS
53.0,2.0,999.977,XS
53.0,3.0,1000.542,XS
53.0,4.0,1001.11,XS
53.0,5.0,1001.677,XS
53.0,6.0,1002.241,XS
53.0,7.0,1002.801,XS
53.0,-2.0,998.054,XS
53.0,-4.0,1003.079,XS
53.0,-3.0,998.01,XS
53.0,-1.0,998.405,XS
54.0,0.0,998.905,XS
54.0,1.0,999.437,XS
54.0,2.0,999.99,XS
54.0,3.0,1000.553,XS
54.0,4.0,1001.118,XS
54.0,5.0,1001.683,XS
54.0,6.0,1002.244,XS
54.0,7.0,1002.802,XS
54.0,-2.0,998.076,XS
54.0,-4.0,1003.079,XS
54.0,-3.0,998.032,XS
54.0,-1.0,998.425,XS
55.0,0.0,998.937,XS
55.0,1.0,999.464,XS
55.0,2.0,1000.014,XS
55.0,3.0,1000.572,XS
55.0,4.0,1001.133,XS
55.0,5.0,1001.693,XS
55.0,6.0,1002.25,XS
55.0,7.0,1003.079,XS
55.0,-2.0,998.114,XS
55.0,-4.0,998.341,XS
55.0,-3.0,998.07,XS
55.0,-1.0,998.46,XS
56.0,0.0,999.238,XS
56.0,1.0,999.773,XS
56.0,2.0,1000.322,XS
56.0,3.0,1000.876,XS
56.0,4.0,1001.431,XS
56.0,5.0,1001.984,XS
56.0,6.0,1002.534,XS
56.0,7.0,1003.079,XS
56.0,-2.0,998.312,XS
56.0,-4.0,998.341,XS
56.0,-3.0,998.123,XS
56.0,-1.0,998.736,XS
57.0,0.0,999.292,XS
57.0,1.0,999.819,XS
57.0,2.0,1000.361,XS
57.0,3.0,1000.907,XS
57.0,4.0,1001.454,XS
57.0,5.0,1001.999,XS
57.0,6.0,1002.541,XS
57.0,7.0,1003.079,XS
57.0,-1.0,998.797,XS
57.0,-4.0,998.407,XS
57.0,-3.0,998.193,XS
57.0,-2.0,998.379,XS
58.0,0.0,999.357,XS
58.0,1.0,999.875,XS
58.0,2.0,1000.407,XS
58.0,3.0,1000.944,XS
58.0,4.0,1001.482,XS
58.0,5.0,1002.018,XS
58.0,6.0,1002.55,XS
58.0,7.0,1003.079,XS
58.0,-2.0,998.46,XS
58.0,-4.0,998.487,XS
58.0,-3.0,998.277,XS
58.0,-1.0,998.87,XS
59.0,0.0,999.433,XS
59.0,1.0,999.941,XS
59.0,2.0,1000.462,XS
59.0,3.0,1000.988,XS
59.0,4.0,1001.515,XS
59.0,5.0,1002.04,XS
59.0,6.0,1002.561,XS
59.0,7.0,1003.079,XS
59.0,-1.0,998.956,XS
59.0,-4.0,998.833,XS
59.0,-3.0,998.375,XS
59.0,-2.0,998.554,XS
60.0,0.0,999.349,XS
60.0,1.0,999.839,XS
60.0,2.0,1000.357,XS
60.0,3.0,1000.891,XS
60.0,4.0,1001.433,XS
60.0,5.0,1002.254,XS
60.0,6.0,1002.821,XS
60.0,7.0,1003.079,XS
60.0,-2.0,998.575,XS
60.0,-4.0,999.186,XS
60.0,-3.0,998.49,XS
60.0,-1.0,998.91,XS
61.0,0.0,999.467,XS
61.0,1.0,999.955,XS
61.0,2.0,1000.482,XS
61.0,3.0,1001.034,XS
61.0,4.0,1001.604,XS
61.0,5.0,1002.187,XS
61.0,6.0,1002.804,XS
61.0,-1.0,999.041,XS
61.0,-5.0,1003.079,XS
61.0,-4.0,999.027,XS
61.0,-3.0,998.614,XS
61.0,-2.0,998.627,XS
62.0,0.0,999.379,XS
62.0,1.0,999.838,XS
62.0,2.0,1000.355,XS
62.0,3.0,1000.914,XS
62.0,4.0,1001.505,XS
62.0,5.0,1002.121,XS
62.0,6.0,1002.78,XS
