X,Y,Z,Label
22.0,-7.0,1002.009,XS
22.0,-6.0,1002.006,XS
22.0,-5.0,1001.936,XS
22.0,-4.0,1001.917,XS
22.0,-3.0,1001.899,XS
22.0,-2.0,1001.862,XS
22.0,-1.0,1001.825,XS
23.0,0.0,1001.749,XS
23.0,1.0,1001.728,XS
23.0,2.0,1001.687,XS
23.0,3.0,1001.667,XS
23.0,4.0,1001.646,XS
23.0,5.0,1001.606,XS
23.0,6.0,1001.566,XS
23.0,7.0,1001.547,XS
23.0,8.0,1001.528,XS
23.0,9.0,1001.491,XS
23.0,10.0,1001.457,XS
23.0,11.0,1001.416,XS
23.0,12.0,1001.375,XS
23.0,13.0,1001.297,XS
23.0,14.0,1001.293,XS
23.0,15.0,1001.29,XS
23.0,16.0,1001.326,XS
23.0,17.0,1002.14,XS
23.0,-13.0,1002.17,XS
23.0,-12.0,1002.119,XS
23.0,-11.0,1002.099,XS
23.0,-10.0,1002.082,XS
23.0,-9.0,1002.046,XS
23.0,-8.0,1002.028,XS
23.0,-7.0,1002.009,XS
23.0,-6.0,1001.935,XS
23.0,-5.0,1001.894,XS
23.0,-4.0,1001.873,XS
23.0,-3.0,1001.852,XS
23.0,-2.0,1001.811,XS
23.0,-1.0,1001.769,XS
24.0,0.0,1001.616,XS
24.0,1.0,1001.66,XS
24.0,2.0,1001.614,XS
24.0,3.0,1001.591,XS
24.0,4.0,1001.568,XS
24.0,5.0,1001.522,XS
24.0,6.0,1001.477,XS
24.0,7.0,1001.456,XS
24.0,8.0,1001.434,XS
24.0,9.0,1001.393,XS
24.0,10.0,1001.355,XS
24.0,11.0,1001.338,XS
24.0,12.0,1001.321,XS
24.0,13.0,1001.168,XS
24.0,14.0,1001.169,XS
24.0,15.0,1001.17,XS
24.0,16.0,1001.227,XS
24.0,17.0,1002.125,XS
24.0,-13.0,1002.155,XS
24.0,-12.0,1002.127,XS
24.0,-11.0,1002.099,XS
24.0,-10.0,1002.058,XS
24.0,-9.0,1002.017,XS
24.0,-8.0,1001.997,XS
24.0,-7.0,1001.976,XS
24.0,-6.0,1001.894,XS
24.0,-5.0,1001.847,XS
24.0,-4.0,1001.824,XS
24.0,-3.0,1001.8,XS
24.0,-2.0,1001.754,XS
24.0,-1.0,1001.707,XS
25.0,0.0,1001.616,XS
25.0,1.0,1001.562,XS
25.0,2.0,1001.508,XS
25.0,3.0,1001.482,XS
25.0,4.0,1001.456,XS
25.0,5.0,1001.405,XS
25.0,6.0,1001.355,XS
25.0,7.0,1001.331,XS
25.0,8.0,1001.307,XS
25.0,9.0,1001.262,XS
25.0,10.0,1001.222,XS
25.0,11.0,1001.062,XS
25.0,12.0,1001.189,XS
25.0,13.0,1001.099,XS
25.0,14.0,1001.076,XS
25.0,15.0,1001.054,XS
25.0,16.0,1001.152,XS
25.0,17.0,1002.11,XS
25.0,-13.0,1002.14,XS
25.0,-12.0,1002.109,XS
25.0,-11.0,1002.079,XS
25.0,-10.0,1002.033,XS
25.0,-9.0,1001.987,XS
25.0,-8.0,1001.938,XS
25.0,-7.0,1001.89,XS
25.0,-6.0,1001.835,XS
25.0,-5.0,1001.78,XS
25.0,-4.0,1001.752,XS
25.0,-3.0,1001.725,XS
25.0,-2.0,1001.67,XS
25.0,-1.0,1001.643,XS
26.0,0.0,1001.488,XS
26.0,1.0,1001.425,XS
26.0,2.0,1001.364,XS
26.0,3.0,1001.334,XS
26.0,4.0,1001.304,XS
26.0,5.0,1001.247,XS
26.0,6.0,1001.193,XS
26.0,7.0,1001.168,XS
26.0,8.0,1001.143,XS
26.0,9.0,1001.099,XS
26.0,10.0,1001.08,XS
26.0,11.0,1001.062,XS
26.0,12.0,1001.037,XS
26.0,13.0,1001.029,XS
26.0,14.0,1001.015,XS
26.0,15.0,1001.001,XS
26.0,16.0,1001.123,XS
26.0,17.0,1002.095,XS
26.0,-13.0,1002.125,XS
26.0,-12.0,1002.09,XS
26.0,-11.0,1002.055,XS
26.0,-10.0,1002.0,XS
26.0,-9.0,1001.945,XS
26.0,-8.0,1001.882,XS
26.0,-7.0,1001.82,XS
26.0,-6.0,1001.752,XS
26.0,-5.0,1001.685,XS
26.0,-4.0,1001.652,XS
26.0,-3.0,1001.618,XS
26.0,-2.0,1001.553,XS
26.0,-1.0,1001.521,XS
27.0,0.0,1001.341,XS
27.0,1.0,1001.268,XS
27.0,2.0,1001.199,XS
27.0,3.0,1001.166,XS
27.0,4.0,1001.132,XS
27.0,5.0,1001.071,XS
27.0,6.0,1001.014,XS
27.0,7.0,1000.822,XS
27.0,8.0,1000.964,XS
27.0,9.0,1000.923,XS
27.0,10.0,1000.909,XS
27.0,11.0,1000.894,XS
27.0,12.0,1000.881,XS
27.0,13.0,1000.893,XS
27.0,14.0,1000.921,XS
27.0,15.0,1000.948,XS
27.0,16.0,1001.094,XS
27.0,17.0,1002.08,XS
27.0,-13.0,1002.11,XS
27.0,-12.0,1002.068,XS
27.0,-11.0,1002.025,XS
27.0,-10.0,1001.956,XS
27.0,-9.0,1001.822,XS
27.0,-8.0,1001.78,XS
27.0,-7.0,1001.738,XS
27.0,-6.0,1001.655,XS
27.0,-5.0,1001.574,XS
27.0,-4.0,1001.453,XS
27.0,-3.0,1001.494,XS
27.0,-2.0,1001.417,XS
27.0,-1.0,1001.379,XS
28.0,0.0,1001.179,XS
28.0,1.0,1001.095,XS
28.0,2.0,1001.017,XS
28.0,3.0,1000.981,XS
28.0,4.0,1000.944,XS
28.0,5.0,1000.879,XS
28.0,6.0,1000.851,XS
28.0,7.0,1000.822,XS
28.0,8.0,1000.775,XS
28.0,9.0,1000.741,XS
28.0,10.0,1000.733,XS
28.0,11.0,1000.724,XS
28.0,12.0,1000.73,XS
28.0,13.0,1000.768,XS
28.0,14.0,1000.814,XS
28.0,15.0,1000.861,XS
28.0,16.0,1001.063,XS
28.0,17.0,1001.571,XS
28.0,18.0,1002.08,XS
28.0,-13.0,1002.095,XS
28.0,-12.0,1002.032,XS
28.0,-11.0,1001.97,XS
28.0,-10.0,1001.862,XS
28.0,-9.0,1001.756,XS
28.0,-8.0,1001.704,XS
28.0,-7.0,1001.653,XS
28.0,-6.0,1001.552,XS
28.0,-5.0,1001.502,XS
28.0,-4.0,1001.453,XS
28.0,-3.0,1001.358,XS
28.0,-2.0,1001.266,XS
28.0,-1.0,1001.222,XS
29.0,0.0,1000.989,XS
29.0,1.0,1000.896,XS
29.0,2.0,1000.812,XS
29.0,3.0,1000.774,XS
29.0,4.0,1000.736,XS
29.0,5.0,1000.671,XS
29.0,6.0,1000.645,XS
29.0,7.0,1000.618,XS
29.0,8.0,1000.579,XS
29.0,9.0,1000.558,XS
29.0,10.0,1000.559,XS
29.0,11.0,1000.559,XS
29.0,12.0,1000.59,XS
29.0,13.0,1000.662,XS
29.0,14.0,1000.73,XS
29.0,15.0,1000.798,XS
29.0,16.0,1001.058,XS
29.0,17.0,1001.561,XS
29.0,18.0,1002.065,XS
29.0,-13.0,1002.065,XS
29.0,-12.0,1001.997,XS
29.0,-11.0,1001.929,XS
29.0,-10.0,1001.796,XS
29.0,-9.0,1001.667,XS
29.0,-8.0,1001.604,XS
29.0,-7.0,1001.541,XS
29.0,-6.0,1001.421,XS
29.0,-5.0,1001.362,XS
29.0,-4.0,1001.304,XS
29.0,-3.0,1001.193,XS
29.0,-2.0,1001.088,XS
29.0,-1.0,1001.038,XS
30.0,0.0,1000.777,XS
30.0,1.0,1000.678,XS
30.0,2.0,1000.589,XS
30.0,3.0,1000.552,XS
30.0,4.0,1000.514,XS
30.0,5.0,1000.453,XS
30.0,6.0,1000.431,XS
30.0,7.0,1000.409,XS
30.0,8.0,1000.384,XS
30.0,9.0,1000.383,XS
30.0,10.0,1000.396,XS
30.0,11.0,1000.409,XS
30.0,12.0,1000.472,XS
30.0,13.0,1000.583,XS
30.0,14.0,1000.675,XS
30.0,15.0,1000.767,XS
30.0,16.0,1001.083,XS
30.0,17.0,1001.566,XS
30.0,18.0,1002.05,XS
30.0,-13.0,1002.05,XS
30.0,-12.0,1001.966,XS
30.0,-11.0,1001.882,XS
30.0,-10.0,1001.719,XS
30.0,-9.0,1001.563,XS
30.0,-8.0,1001.488,XS
30.0,-7.0,1001.413,XS
30.0,-6.0,1001.27,XS
30.0,-5.0,1001.202,XS
30.0,-4.0,1001.134,XS
30.0,-3.0,1001.006,XS
30.0,-2.0,1000.887,XS
30.0,-1.0,1000.832,XS
31.0,0.0,1000.545,XS
31.0,1.0,1000.441,XS
31.0,2.0,1000.354,XS
31.0,3.0,1000.319,XS
31.0,4.0,1000.283,XS
31.0,5.0,1000.233,XS
31.0,6.0,1000.218,XS
31.0,7.0,1000.204,XS
31.0,8.0,1000.2,XS
31.0,9.0,1000.224,XS
31.0,10.0,1000.254,XS
31.0,11.0,1000.283,XS
31.0,12.0,1000.385,XS
31.0,13.0,1000.541,XS
31.0,14.0,1000.542,XS
31.0,15.0,1000.774,XS
31.0,16.0,1001.14,XS
31.0,17.0,1001.587,XS
31.0,18.0,1002.035,XS
31.0,-13.0,1002.035,XS
31.0,-12.0,1001.932,XS
31.0,-11.0,1001.828,XS
31.0,-10.0,1001.631,XS
31.0,-9.0,1001.443,XS
31.0,-8.0,1001.353,XS
31.0,-7.0,1001.264,XS
31.0,-6.0,1001.097,XS
31.0,-5.0,1001.018,XS
31.0,-4.0,1000.94,XS
31.0,-3.0,1000.795,XS
31.0,-2.0,1000.663,XS
31.0,-1.0,1000.604,XS
32.0,0.0,1000.295,XS
32.0,1.0,1000.192,XS
32.0,2.0,1000.11,XS
32.0,3.0,1000.081,XS
32.0,4.0,1000.051,XS
32.0,5.0,1000.018,XS
32.0,6.0,1000.015,XS
32.0,7.0,1000.012,XS
32.0,8.0,1000.036,XS
32.0,9.0,1000.095,XS
32.0,10.0,1000.145,XS
32.0,11.0,1000.194,XS
32.0,12.0,1000.339,XS
32.0,13.0,1000.441,XS
32.0,14.0,1000.542,XS
32.0,15.0,1000.823,XS
32.0,16.0,1001.225,XS
32.0,17.0,1001.623,XS
32.0,18.0,1002.02,XS
32.0,-13.0,1002.02,XS
32.0,-12.0,1001.893,XS
32.0,-11.0,1001.767,XS
32.0,-10.0,1001.528,XS
32.0,-9.0,1001.303,XS
32.0,-8.0,1001.199,XS
32.0,-7.0,1001.094,XS
32.0,-6.0,1000.9,XS
32.0,-5.0,1000.811,XS
32.0,-4.0,1000.722,XS
32.0,-3.0,1000.561,XS
32.0,-2.0,1000.419,XS
32.0,-1.0,1000.357,XS
33.0,0.0,1000.032,XS
33.0,1.0,999.935,XS
33.0,2.0,999.867,XS
33.0,3.0,999.847,XS
33.0,4.0,999.828,XS
33.0,5.0,999.82,XS
33.0,6.0,999.833,XS
33.0,7.0,999.846,XS
33.0,8.0,999.908,XS
33.0,9.0,1000.008,XS
33.0,10.0,1000.08,XS
33.0,11.0,1000.152,XS
33.0,12.0,1000.344,XS
33.0,13.0,1000.469,XS
33.0,14.0,1000.593,XS
33.0,15.0,1000.913,XS
33.0,16.0,1001.333,XS
33.0,17.0,1001.669,XS
33.0,18.0,1002.005,XS
33.0,-13.0,1002.005,XS
33.0,-12.0,1001.851,XS
33.0,-11.0,1001.696,XS
33.0,-10.0,1001.409,XS
33.0,-9.0,1001.143,XS
33.0,-8.0,1001.021,XS
33.0,-7.0,1000.899,XS
33.0,-6.0,1000.677,XS
33.0,-5.0,1000.578,XS
33.0,-4.0,1000.479,XS
33.0,-3.0,1000.304,XS
33.0,-2.0,1000.155,XS
33.0,-1.0,1000.093,XS
34.0,0.0,999.762,XS
34.0,1.0,999.681,XS
34.0,2.0,999.635,XS
34.0,3.0,999.631,XS
34.0,4.0,999.626,XS
34.0,5.0,999.655,XS
34.0,6.0,999.688,XS
34.0,7.0,999.721,XS
34.0,8.0,999.828,XS
34.0,9.0,999.976,XS
34.0,10.0,1000.072,XS
34.0,11.0,1000.168,XS
34.0,12.0,1000.406,XS
34.0,13.0,1000.55,XS
34.0,14.0,1000.694,XS
34.0,15.0,1001.039,XS
34.0,16.0,1001.453,XS
34.0,17.0,1001.721,XS
34.0,18.0,1001.99,XS
34.0,-13.0,1001.99,XS
34.0,-12.0,1001.802,XS
34.0,-11.0,1001.615,XS
34.0,-10.0,1001.271,XS
34.0,-9.0,1000.958,XS
34.0,-8.0,1000.817,XS
34.0,-7.0,1000.677,XS
34.0,-6.0,1000.427,XS
34.0,-5.0,1000.319,XS
34.0,-4.0,1000.211,XS
34.0,-3.0,1000.027,XS
34.0,-2.0,999.877,XS
34.0,-1.0,999.82,XS
35.0,0.0,999.494,XS
35.0,1.0,999.442,XS
35.0,2.0,999.431,XS
35.0,3.0,999.447,XS
35.0,4.0,999.462,XS
35.0,5.0,999.534,XS
35.0,6.0,999.59,XS
35.0,7.0,999.646,XS
35.0,8.0,999.798,XS
35.0,9.0,999.991,XS
35.0,10.0,1000.107,XS
35.0,11.0,1000.223,XS
35.0,12.0,1000.495,XS
35.0,13.0,1000.65,XS
35.0,14.0,1000.806,XS
35.0,15.0,1001.157,XS
35.0,16.0,1001.546,XS
35.0,17.0,1001.761,XS
35.0,18.0,1001.975,XS
35.0,-13.0,1001.975,XS
35.0,-12.0,1001.732,XS
35.0,-11.0,1001.49,XS
35.0,-10.0,1001.074,XS
35.0,-9.0,1000.71,XS
35.0,-8.0,1000.553,XS
35.0,-7.0,1000.396,XS
35.0,-6.0,1000.127,XS
35.0,-5.0,1000.015,XS
35.0,-4.0,999.904,XS
35.0,-3.0,999.724,XS
35.0,-2.0,999.588,XS
35.0,-1.0,999.541,XS
36.0,0.0,999.247,XS
36.0,1.0,999.236,XS
36.0,2.0,999.267,XS
36.0,3.0,999.302,XS
36.0,4.0,999.336,XS
36.0,5.0,999.444,XS
36.0,6.0,999.517,XS
36.0,7.0,999.589,XS
36.0,8.0,999.769,XS
36.0,9.0,999.984,XS
36.0,10.0,1000.109,XS
36.0,11.0,1000.233,XS
36.0,12.0,1000.515,XS
36.0,13.0,1000.672,XS
36.0,14.0,1000.83,XS
36.0,15.0,1001.175,XS
36.0,16.0,1001.552,XS
36.0,17.0,1001.756,XS
36.0,18.0,1001.96,XS
36.0,-13.0,1001.96,XS
36.0,-12.0,1001.597,XS
36.0,-11.0,1001.235,XS
36.0,-10.0,1000.732,XS
36.0,-9.0,1000.331,XS
36.0,-8.0,1000.17,XS
36.0,-7.0,1000.008,XS
36.0,-6.0,999.75,XS
36.0,-5.0,999.65,XS
36.0,-4.0,999.549,XS
36.0,-3.0,999.401,XS
36.0,-2.0,999.301,XS
36.0,-1.0,999.274,XS
37.0,0.0,999.043,XS
37.0,1.0,999.073,XS
37.0,2.0,999.142,XS
37.0,3.0,999.195,XS
37.0,4.0,999.248,XS
37.0,5.0,999.387,XS
37.0,6.0,999.473,XS
37.0,7.0,999.56,XS
37.0,8.0,999.762,XS
37.0,9.0,999.995,XS
37.0,10.0,1000.125,XS
37.0,11.0,1000.255,XS
37.0,12.0,1000.543,XS
37.0,13.0,1000.7,XS
37.0,14.0,1000.856,XS
37.0,15.0,1001.195,XS
37.0,16.0,1001.558,XS
37.0,17.0,1001.752,XS
37.0,18.0,1001.945,XS
37.0,-13.0,1001.945,XS
37.0,-12.0,1001.436,XS
37.0,-11.0,1000.927,XS
37.0,-10.0,1000.354,XS
37.0,-9.0,999.937,XS
37.0,-8.0,999.78,XS
37.0,-7.0,999.623,XS
37.0,-6.0,999.39,XS
37.0,-5.0,999.306,XS
37.0,-4.0,999.223,XS
37.0,-3.0,999.114,XS
37.0,-2.0,999.055,XS
37.0,-1.0,999.049,XS
38.0,0.0,998.883,XS
38.0,1.0,998.952,XS
38.0,2.0,999.056,XS
38.0,3.0,999.125,XS
38.0,4.0,999.193,XS
38.0,5.0,999.36,XS
38.0,6.0,999.457,XS
38.0,7.0,999.555,XS
38.0,8.0,999.775,XS
38.0,9.0,1000.02,XS
38.0,10.0,1000.154,XS
38.0,11.0,1000.287,XS
38.0,12.0,1000.577,XS
38.0,13.0,1000.732,XS
38.0,14.0,1000.886,XS
38.0,15.0,1001.216,XS
38.0,16.0,1001.564,XS
38.0,17.0,1001.747,XS
38.0,18.0,1001.93,XS
38.0,-13.0,1001.93,XS
38.0,-12.0,1001.251,XS
38.0,-11.0,1000.572,XS
38.0,-10.0,999.955,XS
38.0,-9.0,999.542,XS
38.0,-8.0,999.398,XS
38.0,-7.0,999.254,XS
38.0,-6.0,999.058,XS
38.0,-5.0,998.687,XS
38.0,-4.0,998.933,XS
38.0,-3.0,998.868,XS
38.0,-2.0,998.853,XS
38.0,-1.0,998.868,XS
39.0,0.0,998.766,XS
39.0,1.0,998.871,XS
39.0,2.0,999.007,XS
39.0,3.0,999.089,XS
39.0,4.0,999.171,XS
39.0,5.0,999.36,XS
39.0,6.0,999.466,XS
39.0,7.0,999.572,XS
39.0,8.0,999.805,XS
39.0,9.0,1000.057,XS
39.0,10.0,1000.193,XS
39.0,11.0,1000.328,XS
39.0,12.0,1000.616,XS
39.0,13.0,1000.767,XS
39.0,14.0,1000.919,XS
39.0,15.0,1001.237,XS
39.0,16.0,1001.569,XS
39.0,17.0,1001.742,XS
39.0,18.0,1001.915,XS
39.0,-13.0,1001.915,XS
39.0,-12.0,999.772,XS
39.0,-11.0,1000.183,XS
39.0,-10.0,999.549,XS
39.0,-9.0,999.162,XS
39.0,-8.0,999.038,XS
39.0,-7.0,998.915,XS
39.0,-6.0,998.765,XS
39.0,-5.0,998.687,XS
39.0,-4.0,998.678,XS
39.0,-3.0,998.668,XS
39.0,-2.0,998.696,XS
39.0,-1.0,998.731,XS
40.0,0.0,998.691,XS
40.0,1.0,998.827,XS
40.0,2.0,998.99,XS
40.0,3.0,999.083,XS
40.0,4.0,999.176,XS
40.0,5.0,999.383,XS
40.0,6.0,999.495,XS
40.0,7.0,999.608,XS
40.0,8.0,999.849,XS
40.0,9.0,1000.106,XS
40.0,10.0,1000.241,XS
40.0,11.0,1000.376,XS
40.0,12.0,1000.659,XS
40.0,13.0,1000.806,XS
40.0,14.0,1000.953,XS
40.0,15.0,1001.259,XS
40.0,16.0,1001.575,XS
40.0,17.0,1001.737,XS
40.0,18.0,1001.9,XS
40.0,-13.0,1001.9,XS
40.0,-12.0,999.772,XS
40.0,-11.0,999.462,XS
40.0,-10.0,999.152,XS
40.0,-9.0,998.809,XS
40.0,-8.0,998.712,XS
40.0,-7.0,998.614,XS
40.0,-6.0,998.516,XS
40.0,-5.0,998.489,XS
40.0,-4.0,998.502,XS
40.0,-3.0,998.515,XS
40.0,-2.0,998.585,XS
40.0,-1.0,998.638,XS
41.0,0.0,998.656,XS
41.0,1.0,998.82,XS
41.0,2.0,999.005,XS
41.0,3.0,999.107,XS
41.0,4.0,999.208,XS
41.0,5.0,999.428,XS
41.0,6.0,999.544,XS
41.0,7.0,999.661,XS
41.0,8.0,999.906,XS
41.0,9.0,1000.163,XS
41.0,10.0,1000.297,XS
41.0,11.0,1000.43,XS
41.0,12.0,1000.706,XS
41.0,13.0,1000.848,XS
41.0,14.0,1000.99,XS
41.0,15.0,1001.281,XS
41.0,16.0,1001.58,XS
41.0,17.0,1001.732,XS
41.0,18.0,1001.885,XS
41.0,-13.0,1001.87,XS
41.0,-12.0,999.354,XS
41.0,-11.0,999.066,XS
41.0,-10.0,998.778,XS
41.0,-9.0,998.495,XS
41.0,-8.0,998.428,XS
41.0,-7.0,998.36,XS
41.0,-6.0,998.317,XS
41.0,-5.0,998.339,XS
41.0,-4.0,998.375,XS
41.0,-3.0,998.41,XS
41.0,-1.0,998.587,XS
41.0,-2.0,998.518,XS
42.0,0.0,998.661,XS
42.0,1.0,998.848,XS
42.0,2.0,999.051,XS
42.0,3.0,999.16,XS
42.0,4.0,999.268,XS
42.0,5.0,999.497,XS
42.0,6.0,999.616,XS
42.0,7.0,999.735,XS
42.0,8.0,999.982,XS
42.0,9.0,1000.237,XS
42.0,10.0,1000.368,XS
42.0,11.0,1000.499,XS
42.0,12.0,1000.766,XS
42.0,13.0,1000.903,XS
42.0,14.0,1001.039,XS
42.0,15.0,1001.317,XS
42.0,16.0,1001.589,XS
42.0,17.0,1001.737,XS
42.0,18.0,1001.885,XS
42.0,-13.0,1001.855,XS
42.0,-12.0,998.561,XS
42.0,-11.0,998.501,XS
42.0,-10.0,998.44,XS
42.0,-9.0,998.228,XS
42.0,-8.0,998.193,XS
42.0,-7.0,998.157,XS
42.0,-6.0,998.171,XS
42.0,-5.0,998.241,XS
42.0,-4.0,998.296,XS
42.0,-3.0,998.352,XS
42.0,-1.0,998.578,XS
42.0,-2.0,998.494,XS
43.0,0.0,998.7,XS
43.0,1.0,998.904,XS
43.0,2.0,999.12,XS
43.0,3.0,999.232,XS
43.0,4.0,999.345,XS
43.0,5.0,999.578,XS
43.0,6.0,999.91,XS
43.0,7.0,999.817,XS
43.0,8.0,1000.061,XS
43.0,9.0,1000.31,XS
43.0,10.0,1000.436,XS
43.0,11.0,1000.563,XS
43.0,12.0,1000.819,XS
43.0,13.0,1000.949,XS
43.0,14.0,1001.078,XS
43.0,15.0,1001.328,XS
43.0,16.0,1001.599,XS
43.0,17.0,1001.734,XS
43.0,18.0,1001.87,XS
43.0,-13.0,1001.84,XS
43.0,-12.0,998.212,XS
43.0,-11.0,998.06,XS
43.0,-10.0,997.909,XS
43.0,-9.0,998.015,XS
43.0,-8.0,997.92,XS
43.0,-7.0,998.01,XS
43.0,-6.0,998.077,XS
43.0,-5.0,998.192,XS
43.0,-4.0,998.265,XS
43.0,-3.0,998.339,XS
43.0,-1.0,998.772,XS
43.0,-2.0,998.511,XS
44.0,0.0,998.88,XS
44.0,1.0,998.989,XS
44.0,2.0,999.212,XS
44.0,3.0,999.326,XS
44.0,4.0,999.441,XS
44.0,5.0,999.674,XS
44.0,6.0,999.91,XS
44.0,7.0,1000.029,XS
44.0,8.0,1000.148,XS
44.0,9.0,1000.389,XS
44.0,10.0,1000.51,XS
44.0,11.0,1000.631,XS
44.0,12.0,1000.874,XS
44.0,13.0,1000.987,XS
44.0,14.0,1001.099,XS
44.0,15.0,1001.34,XS
44.0,16.0,1001.604,XS
44.0,17.0,1001.729,XS
44.0,18.0,1001.855,XS
44.0,-13.0,1001.825,XS
44.0,-12.0,997.913,XS
44.0,-11.0,997.823,XS
44.0,-10.0,997.732,XS
44.0,-9.0,997.768,XS
44.0,-8.0,997.92,XS
44.0,-7.0,997.979,XS
44.0,-6.0,998.038,XS
44.0,-5.0,998.192,XS
44.0,-4.0,998.281,XS
44.0,-3.0,998.37,XS
44.0,-1.0,998.772,XS
44.0,-2.0,998.565,XS
45.0,0.0,998.986,XS
45.0,1.0,999.098,XS
45.0,2.0,999.325,XS
45.0,3.0,999.439,XS
45.0,4.0,999.553,XS
45.0,5.0,999.783,XS
45.0,6.0,1000.013,XS
45.0,7.0,1000.128,XS
45.0,8.0,1000.243,XS
45.0,9.0,1000.473,XS
45.0,10.0,1000.588,XS
45.0,11.0,1000.703,XS
45.0,12.0,1000.903,XS
45.0,13.0,1001.119,XS
45.0,14.0,1001.241,XS
45.0,15.0,1001.364,XS
45.0,16.0,1001.609,XS
45.0,17.0,1001.724,XS
45.0,18.0,1001.84,XS
45.0,-13.0,1001.81,XS
45.0,-12.0,997.8,XS
45.0,-11.0,997.512,XS
45.0,-10.0,997.615,XS
45.0,-9.0,997.652,XS
45.0,-8.0,997.776,XS
45.0,-7.0,997.913,XS
45.0,-6.0,998.051,XS
45.0,-5.0,998.239,XS
45.0,-4.0,998.34,XS
45.0,-3.0,998.442,XS
45.0,-1.0,998.874,XS
45.0,-2.0,998.655,XS
46.0,0.0,998.902,XS
46.0,1.0,999.016,XS
46.0,2.0,999.249,XS
46.0,3.0,999.366,XS
46.0,4.0,999.483,XS
46.0,5.0,999.718,XS
46.0,6.0,999.954,XS
46.0,7.0,1000.072,XS
46.0,8.0,1000.19,XS
46.0,9.0,1000.425,XS
46.0,10.0,1000.543,XS
46.0,11.0,1000.66,XS
46.0,12.0,1000.932,XS
46.0,13.0,1001.16,XS
46.0,14.0,1001.274,XS
46.0,15.0,1001.388,XS
46.0,16.0,1001.614,XS
46.0,17.0,1001.719,XS
46.0,18.0,1001.825,XS
46.0,-13.0,1001.795,XS
46.0,-12.0,997.7,XS
46.0,-11.0,997.512,XS
46.0,-10.0,997.531,XS
46.0,-9.0,997.55,XS
46.0,-8.0,997.676,XS
46.0,-7.0,997.809,XS
46.0,-6.0,997.943,XS
46.0,-5.0,998.135,XS
46.0,-4.0,998.24,XS
46.0,-3.0,998.344,XS
46.0,-1.0,998.787,XS
46.0,-2.0,998.562,XS
47.0,0.0,998.826,XS
47.0,1.0,998.943,XS
47.0,2.0,999.18,XS
47.0,3.0,999.363,XS
47.0,4.0,999.419,XS
47.0,5.0,999.659,XS
47.0,6.0,999.899,XS
47.0,7.0,1000.02,XS
47.0,8.0,1000.14,XS
47.0,9.0,1000.381,XS
47.0,10.0,1000.511,XS
47.0,11.0,1000.641,XS
47.0,12.0,1000.895,XS
47.0,13.0,1001.129,XS
47.0,14.0,1001.245,XS
47.0,15.0,1001.362,XS
47.0,16.0,1001.594,XS
47.0,17.0,1001.702,XS
47.0,18.0,1001.81,XS
47.0,-13.0,1001.78,XS
47.0,-12.0,997.615,XS
47.0,-11.0,997.423,XS
47.0,-10.0,997.442,XS
47.0,-9.0,997.462,XS
47.0,-8.0,997.59,XS
47.0,-7.0,997.677,XS
47.0,-6.0,997.764,XS
47.0,-5.0,998.043,XS
47.0,-4.0,998.18,XS
47.0,-3.0,998.256,XS
47.0,-1.0,998.708,XS
47.0,-2.0,998.479,XS
48.0,0.0,998.759,XS
48.0,1.0,998.878,XS
48.0,2.0,999.12,XS
48.0,3.0,999.363,XS
48.0,4.0,999.485,XS
48.0,5.0,999.607,XS
48.0,6.0,999.852,XS
48.0,7.0,999.974,XS
48.0,8.0,1000.097,XS
48.0,9.0,1000.341,XS
48.0,10.0,1000.585,XS
48.0,11.0,1000.621,XS
48.0,12.0,1000.86,XS
48.0,13.0,1001.099,XS
48.0,14.0,1001.218,XS
48.0,15.0,1001.337,XS
48.0,16.0,1001.574,XS
48.0,17.0,1001.684,XS
48.0,18.0,1001.795,XS
48.0,-14.0,1001.765,XS
48.0,-13.0,999.654,XS
48.0,-12.0,997.544,XS
48.0,-11.0,997.35,XS
48.0,-10.0,997.369,XS
48.0,-9.0,997.388,XS
48.0,-8.0,997.518,XS
48.0,-7.0,997.606,XS
48.0,-6.0,997.694,XS
48.0,-5.0,997.964,XS
48.0,-4.0,998.18,XS
48.0,-3.0,998.293,XS
48.0,-1.0,998.64,XS
48.0,-2.0,998.407,XS
49.0,0.0,998.704,XS
49.0,1.0,998.824,XS
49.0,2.0,999.069,XS
49.0,3.0,999.315,XS
49.0,4.0,999.439,XS
49.0,5.0,999.563,XS
49.0,6.0,999.811,XS
49.0,7.0,999.935,XS
49.0,8.0,1000.059,XS
49.0,9.0,1000.307,XS
49.0,10.0,1000.585,XS
49.0,11.0,1000.707,XS
49.0,12.0,1000.829,XS
49.0,13.0,1001.072,XS
49.0,14.0,1001.193,XS
49.0,15.0,1001.314,XS
49.0,16.0,1001.555,XS
49.0,17.0,1001.667,XS
49.0,18.0,1001.78,XS
49.0,-14.0,1001.75,XS
49.0,-13.0,999.619,XS
49.0,-12.0,997.488,XS
49.0,-11.0,997.292,XS
49.0,-10.0,997.311,XS
49.0,-9.0,997.331,XS
49.0,-8.0,997.462,XS
49.0,-7.0,997.6,XS
49.0,-6.0,997.64,XS
49.0,-5.0,997.897,XS
49.0,-4.0,998.116,XS
49.0,-3.0,998.231,XS
49.0,-1.0,998.583,XS
49.0,-2.0,998.346,XS
50.0,0.0,998.748,XS
50.0,1.0,998.781,XS
50.0,2.0,999.027,XS
